ID,File,Transcription,incident_type,injury_severity,victims_count,fire_present,trapped_persons,weapons_involved,hazmat_involved,intent,urgency_human,daira,commune,lieu,location_description,summary,notes_cot,source_csv
CALL_0209_Appe,Appelle 26.wav,"Allo? Allo oui. Salam alikum, les pompiers ? Na3am. Agd3ani... mayla d amkan... El Kseur ? El Kseur a kham, d niméro n l'Kseur la yessis. Agd3ani... marki n-niméro. 034 82 35 65. Ya3tik el sa7a, sa7it, sa7a.",unknown,unknown,,unknown,unknown,unknown,unknown,request_help,low,El Kseur,El Kseur,Inconnu,Inconnu,L'appelant contacte les secours pour obtenir le numéro de téléphone direct de la protection civile d'El Kseur. L'agent lui dicte le numéro.,L'appelant demande confirmation du secteur géographique ('mayla d amkan El Kseur'). L'agent comprend qu'il cherche à joindre l'unité locale et lui communique un numéro de ligne fixe (034 82 35 65). Aucun incident spécifique n'est rapporté.,400annotations_local.csv
CALL_0209_Appe,Appelle 27.wav,"Allo? Allo l7imaya an3am. les pompiers?. Eh... Bon, aqla-gh gvrid n l'b7ar, che3ldayi g l'tomobil. S'il vous plaît, g Bordj Attkemlem, avant Zoubia chweya. - Avant Zoubia? - Eh. -ugendlu3an ara deja? adyen nefghed. - Aye d'accord. Sahit, sahit.",fire_vehicle,unknown,,yes,unknown,unknown,unknown,report_incident,high,Béjaïa,Béjaïa,Bordj ,"avrid lebher, g bordj avant zoubeya","Un véhicule a pris feu soudainement au niveau du virage de la mer à Bordj (Béjaïa), à proximité de Zoubia.","L'appelant signale 'che3let l'tomobil' (la voiture a pris feu), ce qui définit fire_vehicle. Le lieu est situé par les repères 'virement n l'b7ar' (virage de la mer), 'Bordj Akmimoum' et 'Zoubia', des localités côtières de Béjaïa.",400annotations_local.csv
CALL_0209_Appe,Appelle 28.wav,"la3nayak yiwth temgharth theghli g letat civil.. L'état civil..theghli thezmir ara attedu. anta letat civil fithghareted kechi... L'état civil n Lakhmiss. Lakhmiss? Lakhmiss... Donc Rue de la Liberté akkeni? ... Rue de la Liberté... Nahj l'hourriya. An3am? Nahj l'hourriya, l'état civil. Dar l'baladiya n Lakhmiss. Ah d'accord, ok. Rue de la Liberté, okay. Rue de la Liberté, voilà, sa7it. Samarch...",medical_emergency,unknown,,no,no,no,no,report_incident,unknown,Béjaïa,Béjaïa,Lakhmiss,"L'état civil de Lakhmiss,  Rue de la Liberté (Nahj l'hourriya), Dar l'baladiya n Lakhmiss","L'appelant localise précisément un incident à l'état civil du quartier Lakhmiss à Béjaïa, mentionnant la Rue de la Liberté, sans toutefois préciser la nature de l'urgence dans cet extrait.","L'appelant répète 'L'état civil' et 'Lakhmiss' (quartier central de Béjaïa). L'opérateur confirme la 'Rue de la Liberté'. 'Nahj l'hourriya' est la traduction arabe directe. L'expression 'f l'virement' indique que c'est situé au niveau d'un virage. Pas de mots-clés type 'accident' ou 'l7riq', donc incident_type reste 'unknown'.",400annotations_local.csv
CALL_0209_Appe,Appelle 29.wav,Protection Civile Allo? [Silence],unknown,unknown,,unknown,unknown,unknown,unknown,false_alarm,unknown,Inconnu,Inconnu,Inconnu,Inconnu,Appel silencieux où l'opérateur de la Protection Civile décroche mais n'obtient aucune réponse de la part de l'appelant.,L'appelant ne s'exprime pas. On entend uniquement la voix de l'opérateur à 00:01 disant 'Protection Civile Allo?'. Absence totale d'informations sur un quelconque incident.,400annotations_local.csv
CALL_0209_Appe,Appelle 30.wav,"l'carrosse rouge f'l-piste n'Torno. l'carrosse rouge Torno, iwen yeghli dinna? D'accord, ok, tura. Aya chigh l'urgence, sa7a, rrapid. Sahit.",accident_vehicular,severe,1.0,no,unknown,no,no,report_incident,high,Béjaïa,Béjaïa,Torno,f'l-piste n'Torno,Signalement d'un accident impliquant un véhicule rouge sur la piste de Torno avec une personne au sol.,"Raisonnement : 'l'carrosse rouge' désigne le véhicule, 'f'l-piste n'Torno' localise l'incident. L'opérateur demande 'iwen yegled dinna?' (quelqu'un est étendu/tombé là-bas ?), confirmant une victime au sol. L'appelant insiste sur 'l'urgence' et 'rrapid' (rapide) pour l'intervention.",400annotations_local.csv
CALL_0209_Appe,Appelle 31.wav,"Salam alaykoum. Allo l'7imaya. Salam alaykoum. Khoya llah ya7fdek, igit l'agence de sécurité, l'agence de sécurité agi l'hôpital Khelil Amrane. 3andi l'hyper-tension, 3andi l'tension, zid 3andi un petit sifflement de cœur, 3andi la fièvre, ma ne9derch ga3 n'mchi, ga3 3adhmi ga3 tdegdgu. Ki jebni l'hna ma 7abouch i-jouzouni l'hna f Khelil Amrane. Galouk lazm tro7 l Sidi Ahmed. Anwa 7atta win rani 9rib n'ti7. Amek? Yani i l'agence de sécurité akhdem agui l'Icosium. Eh l'Icosium. Oub3ad i l'agence de sécurité parce que aguel-iyi chwiya 7awya. Eh. I-wniyi l'urgences... ardayi imi d-yuban achu d-thikelt-agi n l'atik. N-nach l'hyper-tension, c'est impossible. N-daghen c'est un petit sifflement de cœur, c'est la fièvre... n-nechelaou l'agence de sécurité-nni. Oub3ad j'ai réclamé mon CNAS. 9al-iyi thura agui d-yekka achu n-khdem. CNAS de Sidi Aïch, j'ai tout d-yenna... d-yekka aguel-iyi d-par r-ray-u. Fehmagh-th. S-machallah l'hôpital agi d'un sbitar... eh sa7a. I-wniyi f s-l-bon... Khelil Amrane, même bon n-sorti f-houm. Ar-t-truch-iyi w-nna... rou7 rou7 la société-nnek. Oub3ad guman ad-yi-s-wani-nni. Guman... même pas... walou. Abat-kchem-t... l-m-tara-k... dhrub-ak-iyi... sbitar n ddoula agi. Sbitar n ddoula. J'ai réclamé mon l'ancienneté... N-nach ur u-gal-ach... n-nach n-khdem f les citoyens. N-nach u-9jan-a... i-mmath. Nammuten. N-mme3wach d-yi-nna n-tro7 ar Sidi Ahmed. Hyper-tension, sifflement de cœur, la fièvre... Machi d sbitar. Parce que aguel-iyi r-berra n sbitar. Ih, ih, tro7-ed s sbitar, c'est bon... Eh, i-wniy-id l'urgences... l'urgences c'est pour tout le monde. L'urgences pour tout le monde. Gumman. Eh, s3ed-iyi... Ya3tik sa7a. Ya3tik sa7a. Aguel-iyi dinna.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Béjaïa,Hôpital Khelil Amrane,"Rani r-berra n sbitar (Khelil Amrane), 9rib n'ti7.","Un homme souffrant d'hypertension sévère, d'un sifflement cardiaque et de fièvre appelle car la sécurité de l'hôpital Khelil Amrane lui refuse l'accès aux urgences, l'orientant vers Sidi Ahmed alors qu'il ne peut plus marcher.","L'appelant cite 'l'hyper-tension', 'sifflement de cœur' et 'la fièvre' (medical_emergency). Il précise sa localisation à l'hôpital 'Khelil Amrane' (Béjaïa). Il utilise le circumfixe de négation 'ur... ara'/'ma... ach' ('ma 7abouch', 'ur u-gal-ach') et mentionne être à l'extérieur ('r-berra') car on lui refuse l'entrée ('guman ad-yi-s-wani').",400annotations_local.csv
CALL_0209_Appe,Appelle 32.wav,"Darik el watani? Eh, ta wach? Kayen accident 3la niveau de Sidi Aïch bark. Sidi Aïch? Eh, l'autoroute. W waqtach? Douka, actuellement, douka rana sur place. Hna kuna passager 7besna, rak fahamni? Eh, wach kayen exactement à Hadrat? Wahed kshghol m'blessi chwiya fi kura w hakadha majrouh, w mrid b sokar et tout. Eh, accident ta3 wach? Moto wala véhicule? Camion, camion H100. Camion wa7dou? Ah, la la, m3a wahed. H100. Win blasa exactement? Sidi Aïch exactement hna... en face Sidi Aïch, en face, chouf, chouf l'échangeur ta3 Remila, entouma win, entouma win? Hna Bgayet, hna Bgayet. Bgayet, Remila, l'échangeur ta3 Remila. Eh. Jiti tkamlou l'3aqba hadik talkouna. Ah, win kayen... win kayen hadik la trémie? Win kayen l'tunnel? Tunnel? Tunnel, tunnel. La la, mor l'tunnel l'hna, l'hna. Ki tji m' lala... l'Elmathen... Timzrit? Jiha hadi, eh. D'accord donc... d'accord a chef, d'accord. Ay qoulhoum yezrbou bark, ssed mrid b sokar, 3labalak. Eh, d'accord, eh.",accident_vehicular,severe,1.0,no,no,no,no,report_incident,high,Sidi Aïch,Sidi Aïch,Remila,"l'autoroute, en face Sidi Aïch, l'échangeur ta3 Remila, l'3aqba, mor l'tunnel, jihet El Maten et Timezrit",Signalement d'un accident sur l'autoroute impliquant un camion H100 près de l'échangeur de Remila. Une victime est blessée et nécessite une intervention rapide car elle est diabétique.,"L'appelant mentionne 'accident' impliquant un 'camion H100'. La victime est 'm'blessi' (blessée) et 'mrid b sokar' (diabétique), ce qui justifie une sévérité élevée malgré le terme 'chwiya'. Localisation précise via 'l'échangeur ta3 Remila' et l'axe 'El Maten - Timezrit'.",400annotations_local.csv
CALL_0209_Appe,Appelle 33.wav,"S1: Bgayet. S2: Allô, 3ashmnit-d di Boumled, sa3a l'grave l'primaire. S1: D-ashu i s-la? S2: Sa3a i-ghli-d yiwen din... chemini,di Boumlal. S1: Village Boumled? S2: Ih, l'grave, l'grave. S1: Amek grave? Amek i-ghli? S2: Sa3a les crises d-jours-yaki. S1: D-épileptique? S2: Ayh. S1: D-ubrid negh d-wakham? S2: D-ubrid, azzat washo... l'primaire, tjerre7 kulesh. S1: L'primaire? D'accord a sidi. Ok.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Chemini,Chemini,Village Boumlal,"boumlal , azzat  l'primaire",Un homme souffrant d'épilepsie a fait une crise et est tombé dans la rue près de l'école primaire du village Boumlal. La victime est gravement blessée et saigne abondamment.,L'appelant utilise 'les crises' et confirme le terme 'épileptique' pour décrire la situation médicale (medical_emergency). L'expression 'tjerre7 kulesh' (blessé/saigne partout) et le mot 'grave' justifient le statut d'urgence élevée (severe injury). La localisation est précise : Village Boumlal à proximité de 'l'primaire' (école primaire).,400annotations_local.csv
CALL_0209_Appe,Appelle 34.wav,"Allo... tneqlav yiwth tomobil dayi ouadass  daxel l'qantara n'nih-athan nefghed ghores ii? Sh7al i gellan l'blessés nni  dinna? - dand 7 yidsn g tomobil agini l'Echané, mais l'chauffeur nni t'walat tochi  3almezough chwiya, snat t'qchichine t'ouchit n'chwiya, m'tamtocht nni tagma teker g'lqa3. - T'sema delwaled, t'sema theker g'lqa3?  - Aya t'tomobil ag'brid, k'ntomobil t'sawter n'arara? - Daxel l'qantara. - Amek? - T3alla daxel l'qantara. - T3alla? Khalliss u brid imala. - Ah. - D'accord, d'accord, aqlagh-as n'teddu-d s'ba3ed kan chwiya, aqlagh n'teddu-d, d'accord, s'a7it.",accident_vehicular,severe,7.0,no,yes,no,no,report_incident,high,Béjaïa,Béjaïa,ouadass,daxel l'qantara (à l'intérieur du pont) à ouadass,"Accident d'un véhicule (type Echané/fourgon) renversé à l'intérieur d'un pont à ouadass, impliquant 7 blessés dont une femme au sol et un chauffeur bloqué.","L'appelant signale 'teqleb-as t'tomobil' (véhicule renversé) ce qui définit 'accident_vehicular'. Le lieu est précisé comme 'daxel l'qantara' (dans le pont) à 'ouadas'. Il mentionne '7 blessés' et décrit un chauffeur 't'chod' (bloqué/coincé) et une femme 't'kfel g'lqa3' (allongée au sol), justifiant la gravité 'severe' et la présence de personnes bloquées 'trapped_persons=yes'.",400annotations_local.csv
CALL_0209_Appe,Appelle 35.wav,"Allo, Salamoualikoum. - Walaikoumsalam warahmatu Allah, l'7imaya. - Les pompiers? Nsa3a yiwen yeghli-d dagi n Saint-Tivi n Kherrata. - Yiwen yeghli-d Saint-Tivi n Kherrata? - Ah athaya dagi n Kherrata, yeghlid  Saint-Tivi Kherrata, Souq el-Tnayn. - Aha, amek aqlik gherted Bgayet? - 3eytasen l'ga3naya... athaya yeghli-d yiwen dagi Saint-Tivi ga3naya... slehqasen l'message. - Anwa amkan exactement? Saint-Tivi? - Saint-Tivi n Kherrata, Kherrata Souq el-Tnayn. - Kherrata Souq el-Tnayn, machi tin n Souq el-Tnayn? - Aha! Machi tin n t-darth-at... tin n Kherrata Souq el-Tnayn. - D'accord, saha. - 3ait l'pompiers. - Oui.",medical_emergency,severe,1.0,no,no,no,no,report_incident,high,Kherrata,Kherrata,Saint-Tivi,"Saint-Tivi n Kherrata, Souq el-Tnayn","Un citoyen signale qu'une personne a fait une chute ou s'est effondrée à Saint-Tivi dans la zone de Kherrata, près de Souq el-Tnayn.",L'appelant utilise le verbe 'yeghli-d' (il est tombé/s'est effondré) indiquant une urgence médicale. La localisation est répétée plusieurs fois pour clarifier qu'il s'agit de Saint-Tivi à Kherrata (Souq el-Tnayn) et non d'une autre localité portant le même nom.,400annotations_local.csv
CALL_0209_Appe,Appelle 36.wav,"Allo? Allo? Anam, oui. Salam Alaikoum. Salam wa rahmatoullah. Khoya 3endna problem ta3 l'inondation douq foq les compteurs ta3 l'daw. 3endkoum problem? Wa, rah l'ma isil fouq les compteurs ta3 l'daw fil placard. Win exact, win? 7na f'Rmila. Rmila, Sidi Aïch? Sidi Aïch, wa, 3end les quais l'fouq. Bloc G. En face l'école hadik ta3 les gendarmes mlih? La, 7na l'fouq avant l'école, 7na 3end les quais. Les quais? Wa, 3end les quais. Winna l'bloc? Bloc G. 7na 3end les bâtiments nettla3. D'accord.",other,none,,no,no,no,no,report_incident,high,Sidi Aïch,Sidi Aïch,Rmila,"3end les quais l'fouq, Bloc G, avant l'école ta3 les gendarmes, 3end les bâtiments nettla3","Signalement d'une inondation s'écoulant directement sur les compteurs électriques dans un placard, présentant un risque imminent de court-circuit ou d'incendie.","L'appelant signale 'l'inondation' sur 'les compteurs ta3 l'daw' (électricité), ce qui constitue un danger technique grave (catégorie other). Localisation précise à Sidi Aïch, quartier Rmila, Bloc G, près des quais.",400annotations_local.csv
CALL_0209_Appe,Appelle 37.wav,"L7imaya na3am allo. Allo, kany l'accident de circulation f'CW 43, Sumi, au niveau Ruche-Noire après le mécanicien en venant de Toudja. Toudja? Ah? Abrit n'Toudja? In3am i. Les blessés lanna? Wa3lem ghari, me kheli ghar l'asbah d'l'hopital... azraq aachichiw.. alors un camion y-mqlab dinna. D'accord sahit a gma, d'accord. L'gendarmerie déjà informé. D'accord barak allah fik sahit. Ibarek fiek sahit.",accident_vehicular,unknown,,no,unknown,no,no,report_incident,high,Béjaïa,Toudja,Ruche-Noire,"CW 43, Suni, au niveau Ruche-Noire après le mécanicien en venant de Toudja",Signalement d'un accident de la circulation sur la CW 43 impliquant un camion renversé à Ruche-Noire en direction de Toudja.,"L'appelant signale un 'accident de circulation' avec un 'camion y-mqlab' (camion renversé), ce qui justifie accident_vehicular. L'emplacement est très précis : CW 43, Ruche-Noire, Suni. Pour les blessés, il dit 'wa3lem ghari' (je ne sais pas), donc injury_severity est unknown.",400annotations_local.csv
CALL_0209_Appe,Appelle 38.wav,"Allo l'7imaya? - Oui dachu,? - S'il vous plaît monsieur, d'urgence, nes3a yiwth  teqchichth thella normal dqiqa kn 3ewen ifassniss ditarniss , thella theqim uthezmirara meme pas ttved. - Convulsé? Ani-da l'adresse, ani-da? - Sarwal tharga ouermour, l'jiha wajji n l'7anut n Elyah... - Sarwal l'jiha, wa7id l'7anut n Elyah? - L'7anut n Elyah, a-sternud chwiya,.. l'premier impasse ne la deuxième impasse? - Premier impasse... wa7id l'Chabbou-nni,  dhinna i wesawen? - Xati xati, stallit asawen g'el 7anut-nni, a-ternud ad-teddud chwiya, a-tafed l'vulcanisateur-nni. - Al-migar am-ila l'électricité auto? - El-migar am-ila l'étage n l'Esmam-nni? - El-Esmam? Wa7id l'ighzer-nni ani-da llan imedil? - Wa7id l'ighzer-nni a-tafed deux chemins, a-tafed l'piste, en tout cas d-la piste, a-tafed axxam-nni m-uqbel blanc, d-a3layan blanc. - Wish u la famille? Wash u la famille? - Smaili, Smaili. - Smaili... Ila hed di3as dhinna? Ur teqlaq ara, il 7adi di3as dhinna?. - Tura a-tafed taqcict berr'a. - C'est bon, attaya l'ambulance, okay. - D'accord, sa7it.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Oued Ghir,Saroual,"Près du magasin d'Elyah, première impasse, au-dessus d'un vulcanisateur et d'un atelier d'électricité auto, près d'un ravin (ighzer), maison blanche en hauteur, une fille attendra dehors.",Urgence médicale impliquant une personne ayant perdu connaissance ou faisant des convulsions à Saroual (Oued Ghir). L'appelant fournit des repères visuels précis pour guider l'ambulance vers une maison blanche.,"L'appelant utilise 't-ikkes-as la mémoire' (perte de connaissance) et l'agent confirme 'convulsé', ce qui oriente vers medical_emergency. Le lieu est identifié comme Saroual (commune de Oued Ghir). L'urgence est haute car la victime ne peut être déplacée ('ur zmiregh ara').",400annotations_local.csv
CALL_0209_Appe,Appelle 39.wav,"Allo? - Oui les pompiers Bgayet an3am. - Allo, ṣba7 lkhir. Les pompiers? - An3am, ayi les pompiers Bgayet. - zemrem attasem ardayi ... Sarwal thaghzuyth wa7ed n 500 mètres addina umghar uzmiren ara athawin ar sbitar .. - Wallah aseyed tura mans3a  l'ambulances, nsa3a yi ocupé mara, d libérin kan ma t-rajum. - Dayni stationner l'compte ma tliberid s Sarwal, abrid n l'université, s Sarwal, isem-is Sarwal amkan-ayi, d'ayeni n l'piste n at sa3did, d'ayeni l'godran... Kas a t-awnem s sbitar kan. - wlach l'ambulance tura, ... eh... patientit kan, ay d-at-patientit l-toult ad libérin l'ambulances. - D'accord nchallah. - Sa7it agma, sa7.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Béjaïa,Sarwal,"Sarwal,  à environ 500 mètres, route de l'université, piste de passage, près des ghodran (fossés/marres)",Un homme appelle pour demander une ambulance pour un vieillard (umgharuz) en état critique à Sarwal. Le répartiteur demande de patienter car toutes les ambulances sont occupées.,"L'appelant utilise 'umgharuz' (vieil homme) et 'mi nafs' (entre deux vies/mal en point) demandant un transport vers 'sbitar' (l'hôpital), ce qui indique une 'medical_emergency'. Le lieu 'Sarwal' est un quartier connu de Béjaïa près de l'université (Targa Ouzemour/Aboudaou axis).",400annotations_local.csv
CALL_0209_Appe,Appelle 40.wav,"Sewel, nraja n'ambulance, l'virement, l'hospitals, sbitar, ilaq-as at-tawd, sbitar... mchi tonobile mchi tonobile wala had... Allo? Ani da, d-achou ad-passu-ntichwit l'virement l'ambulance, ani da... Targa Ouzemour l'université, Asarwel, Asarwel ats-aliḍ. Ani da Sarwel at-aliḍ l'arrêt première impasse ni d-deuxième impasse... L'inter deux impasse akinna wa7... Boulkhobzani tsat' la piste ni t-saoujet la promotion n-nas... Sarwel... asdjarnin sarwel ni bedet. Wa7id ya7ia... 1st impasse after d-deuxième impasse... mchi anda la superette ni... caniboni d-ina... la promotion tamzwarut... Amrouche ni... mchi la promotion ni ats-alit d-agsum... Iqoubab? Khah mchi ats-at-aliḍ iqoubab... 500m-700m à peu près... abrid ni i-ebṭas l-kell... abrid n'l'electricité... Hanachi Ali... la famille Hanachi? Hanachi Ali... Ktef rabi, wallah azgum d-idmen mamas-ina, sbitar, c'est pas possible... mchi tonobile is3am... 5 minutes kan at-liber-em l'ambulance parce que tghared, tghared d-iseglik... liberi-nt kan l'ambulance... 07... Sdaoul iboudhouche, l7aq sdaoul iboudhouche bedet... enfaca... 5 minutes kan d-ikchem l'ambulance... achou i-youq3en? Aten-ghour ou3des-n-char apparemment, d-amqqran... wallah a3lam.",medical_emergency,severe,1.0,no,no,no,no,request_help,critical,Béjaïa,Béjaïa,Targa Ouzemour (Asarwel),"Près de l'université Targa Ouzemour, quartier Asarwel, première ou deuxième impasse après l'arrêt, près de la promotion Amrouche, chemin de l'électricité, chez la famille Hanachi Ali, secteur Boudhouche.",Demande d'ambulance urgente pour une personne blessée souffrant d'une hémorragie importante ('idmen') à Sarrwel. L'appelant précise que l'état est critique ('c'est pas possible') et refuse le transport par véhicule privé.,"L'appelant demande une ambulance ('nraja l'ambulance') et l'hôpital ('sbitar') pour une blessure grave avec beaucoup de sang ('azgum d-idmen'). La localisation est très détaillée : Targa Ouzemour, Sarrwel, et des points de repère comme 'l'université', 'l'arrêt' et des noms de familles locaux.",400annotations_local.csv
