Chemin,Transcription
A113_M12_4.wav,Yeweth afous-is a thghemourth n thewourth
A113_M12_5.wav,Thekfa thezmerth n yema
A114_M10_1.wav,m
A114_M10_2.wav,Moucha3
A114_M10_3.wav,Mkhalfa
A114_M10_4.wav,Moucha3 yisem-is dheg thalith-ni
A114_M10_5.wav,Thirga mkhalfa
A114_M11_1.wav,m
A114_M11_2.wav,Lma7el
A114_M11_3.wav,A9ermoudh
A114_M11_4.wav,Yewet-dh lma7el adh nrou7
A114_M11_5.wav,S9ef oukham-is s ou9ermoudh
A114_M12_1.wav,m
A114_M12_2.wav,Thaghemourth
A114_M12_3.wav,Thazmerth
A114_M12_4.wav,Yeweth afous-is a thghemourth n thewourth
A114_M12_5.wav,Thekfa thezmerth n yema
A115_M13_1.wav,m
A115_M13_2.wav,Asemit
A115_M13_3.wav,Lidham
A115_M13_4.wav,Asemit ousegas-a 9esi7
A115_M13_5.wav,Lmer9a-yi thetchour dh lidham
A115_M14_1.wav,m
A115_M14_2.wav,Anezgoum
A115_M14_3.wav,Aledjam
A115_M14_4.wav,Mazal-as anezgoum n lbak
A115_M14_5.wav,Thekthouniya-yi thaledjamth
A115_M15_1.wav,m
A115_M15_2.wav,A9dhim
A115_M15_3.wav,akham
A115_M15_4.wav,Yeseghli l7ara tha9dhimth
A115_M15_5.wav,Yedja-dh sin yekhamen I mi-s
A116_M13_1.wav,m
A116_M13_2.wav,Asemit
A116_M13_3.wav,Lidham
A116_M13_4.wav,Asemit ousegas-a 9esi7
A116_M13_5.wav,Lmer9a-yi thetchour dh lidham
A116_M14_1.wav,m
A116_M14_2.wav,Anezgoum
A116_M14_3.wav,Aledjam
A116_M14_4.wav,Mazal-as anezgoum n lbak
A116_M14_5.wav,Thekthouniya-yi thaledjamth
A116_M15_1.wav,m
A116_M15_2.wav,A9dhim
A116_M15_3.wav,akham
A116_M15_4.wav,Yeseghli l7ara tha9dhimth
A116_M15_5.wav,Yedja-dh sin yekhamen I mi-s
A117_M13_1.wav,m
A117_M13_2.wav,Asemit
A117_M13_3.wav,Lidham
A117_M13_4.wav,Asemit ousegas-a 9esi7
A117_M13_5.wav,Lmer9a-yi thetchour dh lidham
A117_M14_1.wav,m
A117_M14_2.wav,Anezgoum
A117_M14_3.wav,Aledjam
A117_M14_4.wav,Mazal-as anezgoum n lbak
A117_M14_5.wav,Thekthouniya-yi thaledjamth
A117_M15_1.wav,m
A117_M15_2.wav,A9dhim
A117_M15_3.wav,akham
A117_M15_4.wav,Yeseghli l7ara tha9dhimth
A117_M15_5.wav,Yedja-dh sin yekhamen I mi-s
A118_R01_1.wav,r
A118_R01_2.wav,Rwi
A118_R01_3.wav,Rebi
A118_R01_4.wav,Yerwi la39el-is
A118_R01_5.wav,Threba yeli-s s thnefchich
A118_R02_1.wav,r
A118_R02_2.wav,Rfedh
A118_R02_3.wav,Rfou
A118_R02_4.wav,Therfedh thamgharth-is almi themouth
A118_R02_5.wav,Therfa ghef gma-s
A118_R03_1.wav,r
A118_R03_2.wav,Rzef
A118_R03_3.wav,Sere7
A118_R03_4.wav,Therzef akham-nsen
A118_R03_5.wav,Thsere7 ouchekou7-is
A119_R04_1.wav,r
A119_R04_2.wav,Sers
A119_R04_3.wav,9ereb
A119_R04_4.wav,Theser thi9ouslin ghef tabla
A119_R04_5.wav,Thougadh adh th9ereb ghour-s
A119_R05_1.wav,r
A119_R05_2.wav,terech
A119_R05_3.wav,ourar
A119_R05_4.wav,Iterech-ith s waman
A119_R05_5.wav,Yettourar dh lwachoul dheg bera
A119_R06_1.wav,r
A119_R06_2.wav,seber
A119_R06_3.wav,3ezer
A119_R06_4.wav,Thseber khalthi-s ghef lmoutha ourgaz-is
A119_R06_5.wav,Yett3ezir alama thanasfa n yidh
A120_R04_1.wav,r
A120_R04_2.wav,Sers
A120_R04_3.wav,9ereb
A120_R04_4.wav,Theser thi9ouslin ghef tabla
A120_R04_5.wav,Thougadh adh th9ereb ghour-s
A120_R05_1.wav,r
A120_R05_2.wav,terech
A120_R05_3.wav,ourar
A120_R05_4.wav,Iterech-ith s waman
A120_R05_5.wav,Yettourar dh lwachoul dheg bera
A120_R06_1.wav,r
A120_R06_2.wav,seber
A120_R06_3.wav,3ezer
A120_R06_4.wav,Thseber khalthi-s ghef lmoutha ourgaz-is
A120_R06_5.wav,Yett3ezir alama thanasfa n yidh
A121_R07_1.wav,r
A121_R07_2.wav,9ar
A121_R07_3.wav,ter
A121_R07_4.wav,Yal yiwen ye9ar dh ibawen-iw i thewan
A121_R07_5.wav,Yeter gher wekham wada
A121_R08_1.wav,r
A121_R08_2.wav,khtir
A121_R08_3.wav,Rich
A121_R08_4.wav,Thesekhtar-ith gar(as dh yema-s
A121_R08_5.wav,Yebrez rich n iyouzat
A121_R09_1.wav,r
A121_R09_2.wav,Ri7a
A121_R09_3.wav,Rba7
A121_R09_4.wav,Thekhdhem-dh ri7a s yisem-is
A121_R09_5.wav,Iloul-dh yewi-dh rba7 dheg thwenza-s
A122_R07_1.wav,r
A122_R07_2.wav,9ar
A122_R07_3.wav,ter
A122_R07_4.wav,Yal yiwen ye9ar dh ibawen-iw i thewan
A122_R07_5.wav,Yeter gher wekham wada
A122_R08_1.wav,r
A122_R08_2.wav,khtir
A122_R08_3.wav,Rich
A122_R08_4.wav,Thesekhtar-ith gar(as dh yema-s
A122_R08_5.wav,Yebrez rich n iyouzat
A122_R09_1.wav,r
A122_R09_2.wav,Ri7a
A122_R09_3.wav,Rba7
A122_R09_4.wav,Thekhdhem-dh ri7a s yisem-is
A122_R09_5.wav,Iloul-dh yewi-dh rba7 dheg thwenza-s
A123_R07_1.wav,r
A123_R07_2.wav,9ar
A123_R07_3.wav,ter
A123_R07_4.wav,Yal yiwen ye9ar dh ibawen-iw i thewan
A123_R07_5.wav,Yeter gher wekham wada
A123_R08_1.wav,r
A123_R08_2.wav,khtir
A123_R08_3.wav,Rich
A123_R08_4.wav,Thesekhtar-ith gar(as dh yema-s
A123_R08_5.wav,Yebrez rich n iyouzat
A123_R09_1.wav,r
A123_R09_2.wav,Ri7a
A123_R09_3.wav,Rba7
A123_R09_4.wav,Thekhdhem-dh ri7a s yisem-is
A123_R09_5.wav,Iloul-dh yewi-dh rba7 dheg thwenza-s
A124_R07_1.wav,r
A124_R07_2.wav,9ar
A124_R07_3.wav,ter
A124_R07_4.wav,Yal yiwen ye9ar dh ibawen-iw i thewan
A124_R07_5.wav,Yeter gher wekham wada
A124_R08_1.wav,r
A124_R08_2.wav,khtir
A124_R08_3.wav,Rich
A124_R08_4.wav,Thesekhtar-ith gar(as dh yema-s
A124_R08_5.wav,Yebrez rich n iyouzat
A124_R09_1.wav,r
A124_R09_2.wav,Ri7a
A124_R09_3.wav,Rba7
A124_R09_4.wav,Thekhdhem-dh ri7a s yisem-is
A124_R09_5.wav,Iloul-dh yewi-dh rba7 dheg thwenza-s
A125_R07_1.wav,r
A125_R07_2.wav,9ar
A125_R07_3.wav,ter
A125_R07_4.wav,Yal yiwen ye9ar dh ibawen-iw i thewan
A125_R07_5.wav,Yeter gher wekham wada
A125_R08_1.wav,r
A125_R08_2.wav,khtir
A125_R08_3.wav,Rich
A125_R08_4.wav,Thesekhtar-ith gar(as dh yema-s
A125_R08_5.wav,Yebrez rich n iyouzat
A125_R09_1.wav,r
A125_R09_2.wav,Ri7a
A125_R09_3.wav,Rba7
A125_R09_4.wav,Thekhdhem-dh ri7a s yisem-is
A125_R09_5.wav,Iloul-dh yewi-dh rba7 dheg thwenza-s
A126_TT01_1.wav,th
A126_TT01_2.wav,Thiki
A126_TT01_3.wav,Ttaley
A126_TT01_4.wav,Igouma adh itheki dheg la3b-nsen
A126_TT01_5.wav,Yettaley-as azal n 05 imelyan
A126_TT02_1.wav,th
A126_TT02_2.wav,Ttel
A126_TT02_3.wav,Tter
A126_TT02_4.wav,Thettel atoufan thesgen-ith
A126_TT02_5.wav,Thefegh adh thetter gher ldjiran
A126_TT03_1.wav,th
A126_TT03_2.wav,Ttkel
A126_TT03_3.wav,theki
A126_TT03_4.wav,Our yougadh ara  yettkel our yekhdhim kra
A126_TT03_5.wav,Itheka ghef thayeth-is
A127_TT01_1.wav,th
A127_TT01_2.wav,Thiki
A127_TT01_3.wav,Ttaley
A127_TT01_4.wav,Igouma adh itheki dheg la3b-nsen
A127_TT01_5.wav,Yettaley-as azal n 05 imelyan
A127_TT02_1.wav,th
A127_TT02_2.wav,Ttel
A127_TT02_3.wav,Tter
A127_TT02_4.wav,Thettel atoufan thesgen-ith
A127_TT02_5.wav,Thefegh adh thetter gher ldjiran
A127_TT03_1.wav,th
A127_TT03_2.wav,Ttkel
A127_TT03_3.wav,theki
A127_TT03_4.wav,Our yougadh ara  yettkel our yekhdhim kra
A127_TT03_5.wav,Itheka ghef thayeth-is
A128_TT01_1.wav,th
A128_TT01_2.wav,Thiki
A128_TT01_3.wav,Ttaley
A128_TT01_4.wav,Igouma adh itheki dheg la3b-nsen
A128_TT01_5.wav,Yettaley-as azal n 05 imelyan
A128_TT02_1.wav,th
A128_TT02_2.wav,Ttel
A128_TT02_3.wav,Tter
A128_TT02_4.wav,Thettel atoufan thesgen-ith
A128_TT02_5.wav,Thefegh adh thetter gher ldjiran
A128_TT03_1.wav,th
A128_TT03_2.wav,Ttkel
A128_TT03_3.wav,theki
 A128_TT03_4.wav,Our yougadh ara  yettkel our yekhdhim kra
A128_TT03_5.wav,Itheka ghef thayeth-is
A129_TT01_1.wav,th
A129_TT01_2.wav,Thiki
A129_TT01_3.wav,Ttaley
A129_TT01_4.wav,Igouma adh itheki dheg la3b-nsen
A129_TT01_5.wav,Yettaley-as azal n 05 imelyan
A129_TT02_1.wav,th
A129_TT02_2.wav,Ttel
A129_TT02_3.wav,Tter
A129_TT02_4.wav,Thettel atoufan thesgen-ith
A129_TT02_5.wav,Thefegh adh thetter gher ldjiran
A129_TT03_1.wav,th
A129_TT03_2.wav,Ttkel
A129_TT03_3.wav,theki
A129_TT03_4.wav,Our yougadh ara  yettkel our yekhdhim kra
A129_TT03_5.wav,Itheka ghef thayeth-is
A130_TT01_1.wav,th
A130_TT01_2.wav,Thiki
A130_TT01_3.wav,Ttaley
A130_TT01_4.wav,Igouma adh itheki dheg la3b-nsen
A130_TT01_5.wav,Yettaley-as azal n 05 imelyan
A130_TT02_1.wav,th
A130_TT02_2.wav,Ttel
A130_TT02_3.wav,Tter
A130_TT02_4.wav,Thettel atoufan thesgen-ith
A130_TT02_5.wav,Thefegh adh thetter gher ldjiran
A130_TT03_1.wav,th
A130_TT03_2.wav,Ttkel
A130_TT03_3.wav,theki
A130_TT03_4.wav,Our yougadh ara  yettkel our yekhdhim kra
A130_TT03_5.wav,Itheka ghef thayeth-is
A131_TT04_1.wav,th
A131_TT04_2.wav,Ttileh
A131_TT04_3.wav,ttkhem
A131_TT04_4.wav,Yettilih I wayen yelan
A131_TT04_5.wav,Yetcha 7awlin almi yettkhem
A131_TT05_1.wav,th
A131_TT05_2.wav,Ttrou
A131_TT05_3.wav,Ttou
A131_TT05_4.wav,Yettrou imeti n lfer7
A131_TT05_5.wav,Yettou ak ayen i3edan
A131_TT06_1.wav,th
A131_TT06_2.wav,Tt7ef
A131_TT06_3.wav,3etteb
A131_TT06_4.wav,Thett7ef lkhedhma-s
A131_TT06_5.wav,Our yett7ibi ara adh i3etteb iman-is
A132_TT04_1.wav,th
A132_TT04_2.wav,Ttileh
A132_TT04_3.wav,ttkhem
A132_TT04_4.wav,Yettilih I wayen yelan
A132_TT04_5.wav,Yetcha 7awlin almi yettkhem
A132_TT05_1.wav,th
A132_TT05_2.wav,Ttrou
A132_TT05_3.wav,Ttou
A132_TT05_4.wav,Yettrou imeti n lfer7
A132_TT05_5.wav,Yettou ak ayen i3edan
A132_TT06_1.wav,th
A132_TT06_2.wav,Tt7ef
A132_TT06_3.wav,3etteb
A132_TT06_4.wav,Thett7ef lkhedhma-s
A132_TT06_5.wav,Our yett7ibi ara adh i3etteb iman-is
A133_TT04_1.wav,th
A133_TT04_2.wav,Ttileh
A133_TT04_3.wav,ttkhem
A133_TT04_4.wav,Yettilih I wayen yelan
A133_TT04_5.wav,Yetcha 7awlin almi yettkhem
A133_TT05_1.wav,th
A133_TT05_2.wav,Ttrou
A133_TT05_3.wav,Ttou
A133_TT05_4.wav,Yettrou imeti n lfer7
A133_TT05_5.wav,Yettou ak ayen i3edan
A133_TT06_1.wav,th
A133_TT06_2.wav,Tt7ef
A133_TT06_3.wav,3etteb
A133_TT06_4.wav,Thett7ef lkhedhma-s
A133_TT06_5.wav,Our yett7ibi ara adh i3etteb iman-is
A134_TT04_1.wav,th
A134_TT04_2.wav,Ttileh
A134_TT04_3.wav,ttkhem
A134_TT04_4.wav,Yettilih I wayen yelan
A134_TT04_5.wav,Yetcha 7awlin almi yettkhem
A134_TT05_1.wav,th
A134_TT05_2.wav,Ttrou
A134_TT05_3.wav,Ttou
A134_TT05_4.wav,Yettrou imeti n lfer7
A134_TT05_5.wav,Yettou ak ayen i3edan
A134_TT06_1.wav,th
A134_TT06_2.wav,Tt7ef
A134_TT06_3.wav,3etteb
A134_TT06_4.wav,Thett7ef lkhedhma-s
A134_TT06_5.wav,Our yett7ibi ara adh i3etteb iman-is
A135_TT04_1.wav,th
A135_TT04_2.wav,Ttileh
A135_TT04_3.wav,ttkhem
A135_TT04_4.wav,Yettilih I wayen yelan
A135_TT04_5.wav,Yetcha 7awlin almi yettkhem
A135_TT05_1.wav,th
A135_TT05_2.wav,Ttrou
A135_TT05_3.wav,Ttou
A135_TT05_4.wav,Yettrou imeti n lfer7
A135_TT05_5.wav,Yettou ak ayen i3edan
A135_TT06_1.wav,th
A135_TT06_2.wav,Tt7ef
A135_TT06_3.wav,3etteb
A135_TT06_4.wav,Thett7ef lkhedhma-s
A135_TT06_5.wav,Our yett7ibi ara adh i3etteb iman-is
A136_TT07_1.wav,th
A136_TT07_2.wav,letthi
A136_TT07_3.wav,7ettem
A136_TT07_4.wav,Letthi kan dh lechghal-ik
A136_TT07_5.wav,I7etten fel-as baba-s adh i9el zik
A136_TT08_1.wav,th
A136_TT08_2.wav,fetteth
A136_TT08_3.wav,Ttar
A136_TT08_4.wav,Ifetteth lkhebz dheg tabla
A136_TT08_5.wav,Yera-yas ttar
A136_TT09_1.wav,th
A136_TT09_2.wav,Ttawil
A136_TT09_3.wav,Ttekthouniya
A136_TT09_4.wav,Ikhdhem ttawil i la3mer-is
A136_TT09_5.wav,Yewet-dh lma7el n ttekthouniya
A137_TT07_1.wav,th
A137_TT07_2.wav,letthi
A137_TT07_3.wav,7ettem
A137_TT07_4.wav,Letthi kan dh lechghal-ik
A137_TT07_5.wav,I7etten fel-as baba-s adh i9el zik
A137_TT08_1.wav,th
A137_TT08_2.wav,fetteth
A137_TT08_3.wav,Ttar
A137_TT08_4.wav,Ifetteth lkhebz dheg tabla
A137_TT08_5.wav,Yera-yas ttar
A137_TT09_1.wav,th
A137_TT09_2.wav,Ttawil
A137_TT09_3.wav,Ttekthouniya
A137_TT09_4.wav,Ikhdhem ttawil i la3mer-is
‪A137_TT09_5.wav,Yewet-dh lma7el n ttekthouniya
‪A138_TT07_1.wav,th
‪A138_TT07_2.wav,letthi
‪A138_TT07_3.wav,7ettem
‪A138_TT07_4.wav,Letthi kan dh lechghal-ik
‪A138_TT07_5.wav,I7etten fel-as baba-s adh i9el zik
A138_TT08_1.wav,th
A138_TT08_2.wav,fetteth
A138_TT08_3.wav,Ttar
A138_TT08_4.wav,Ifetteth lkhebz dheg tabla
A138_TT08_5.wav,Yera-yas ttar
‪A138_TT09_1.wav,th
‪A138_TT09_2.wav,Ttawil
‪A138_TT09_3.wav,Ttekthouniya
‪A138_TT09_4.wav,Ikhdhem ttawil i la3mer-is
‪A138_TT09_5.wav,Yewet-dh lma7el n ttekthouniya
‪A139_TT07_1.wav,th
‪A139_TT07_2.wav,letthi
‪A139_TT07_3.wav,7ettem
‪A139_TT07_4.wav,Letthi kan dh lechghal-ik
‪A139_TT07_5.wav,I7etten fel-as baba-s adh i9el zik
‪A139_TT08_1.wav,th
‪A139_TT08_2.wav,fetteth
‪A139_TT08_3.wav,Ttar
‪A139_TT08_4.wav,Ifetteth lkhebz dheg tabla
‪A139_TT08_5.wav,Yera-yas ttar
‪A139_TT09_1.wav,th
‪A139_TT09_2.wav,Ttawil
‪A139_TT09_3.wav,Ttekthouniya
‪A139_TT09_4.wav,Ikhdhem ttawil i la3mer-is
‪A139_TT09_5.wav,Yewet-dh lma7el n ttekthouniya
‪A140_TT07_1.wav,th
‪A140_TT07_2.wav,letthi
‪A140_TT07_3.wav,7ettem
‪A140_TT07_4.wav,Letthi kan dh lechghal-ik
‪A140_TT07_5.wav,I7etten fel-as baba-s adh i9el zik
‪A140_TT08_1.wav,th
‪A140_TT08_2.wav,fetteth
‪A140_TT08_3.wav,Ttar
‪A140_TT08_4.wav,Ifetteth lkhebz dheg tabla
‪A140_TT08_5.wav,Yera-yas ttar
‪A140_TT09_1.wav,th
‪A140_TT09_2.wav,Ttawil
‪A140_TT09_3.wav,Ttekthouniya
‪A140_TT09_4.wav,Ikhdhem ttawil i la3mer-is
‪A140_TT09_5.wav,Yewet-dh lma7el n ttekthouniya
‪A141_TT10_1.wav,th
‪A141_TT10_2.wav,Tt9acher
‪A141_TT10_3.wav,Ttouth
‪A141_TT10_4.wav,Youghedh snath n thyouga n th9acher
‪A141_TT10_5.wav,yettili ttouth dheg rbi3
‪A141_TT11_1.wav,th
‪A141_TT11_2.wav,Thagoutt
‪A141_TT11_3.wav,Thachoufett
‪A141_TT11_4.wav,our yettwali kra s thagoutt
‪A141_TT11_5.wav,yettourar s thchoufett
‪A141_TT12_1.wav,th
‪A141_TT12_2.wav,Thachachitt
‪A141_TT12_3.wav,Thachebhantt
‪A141_TT12_4.wav,thebroudhi-yas-dh thachachitt i wemghar-is
‪A141_TT12_5.wav,thametout-is thachebhantt am netta
‪A142_TT10_1.wav,th
‪A142_TT10_2.wav,Tt9acher
‪A142_TT10_3.wav,Ttouth
‪A142_TT10_4.wav,Youghedh snath n thyouga n th9acher
‪A142_TT10_5.wav,yettili ttouth dheg rbi3
‪A142_TT11_1.wav,th
‪A142_TT11_2.wav,Thagoutt
‪A142_TT11_3.wav,Thachoufett
‪A142_TT11_4.wav,our yettwali kra s thagoutt
‪A142_TT11_5.wav,yettourar s thchoufett
‪A142_TT12_1.wav,th
‪A142_TT12_2.wav,Thachachitt
‪A142_TT12_3.wav,Thachebhantt
‪A142_TT12_4.wav,thebroudhi-yas-dh thachachitt i wemghar-is
‪A142_TT12_5.wav,thametout-is thachebhantt am netta
‪A143_TT10_1.wav,th
‪A143_TT10_2.wav,Tt9acher
‪A143_TT10_3.wav,Ttouth
‪A143_TT10_4.wav,Youghedh snath n thyouga n th9acher
‪A143_TT10_5.wav,yettili ttouth dheg rbi3
‪A143_TT11_1.wav,th
‪A143_TT11_2.wav,Thagoutt
‪A143_TT11_3.wav,Thachoufett
‪A143_TT11_4.wav,our yettwali kra s thagoutt
‪A143_TT11_5.wav,yettourar s thchoufett
‪A143_TT12_1.wav,th
‪A143_TT12_2.wav,Thachachitt
‪A143_TT12_3.wav,Thachebhantt
‪A143_TT12_4.wav,thebroudhi-yas-dh thachachitt i wemghar-is
‪A143_TT12_5.wav,thametout-is thachebhantt am netta
‪A144_TT10_1.wav,th
‪A144_TT10_2.wav,Tt9acher
‪A144_TT10_3.wav,Ttouth
‪A144_TT10_4.wav,Youghedh snath n thyouga n th9acher
‪A144_TT10_5.wav,yettili ttouth dheg rbi3
‪A144_TT11_1.wav,th
‪A144_TT11_2.wav,Thagoutt
‪A144_TT11_3.wav,Thachoufett
‪A144_TT11_4.wav,our yettwali kra s thagoutt
‪A144_TT11_5.wav,yettourar s thchoufett
‪A144_TT12_1.wav,th
‪A144_TT12_2.wav,Thachachitt
‪A144_TT12_3.wav,Thachebhantt
‪A144_TT12_4.wav,thebroudhi-yas-dh thachachitt i wemghar-is
‪A144_TT12_5.wav,thametout-is thachebhantt am netta
‪A145_TT10_1.wav,th
‪A145_TT10_2.wav,Tt9acher
‪A145_TT10_3.wav,Ttouth
‪A145_TT10_4.wav,Youghedh snath n thyouga n th9acher
‪A145_TT10_5.wav,yettili ttouth dheg rbi3
‪A145_TT11_1.wav,th
‪A145_TT11_2.wav,Thagoutt
‪A145_TT11_3.wav,Thachoufett
‪A145_TT11_4.wav,our yettwali kra s thagoutt
‪A145_TT11_5.wav,yettourar s thchoufett
‪A145_TT12_1.wav,th
‪A145_TT12_2.wav,Thachachitt
‪A145_TT12_3.wav,Thachebhantt
‪A145_TT12_4.wav,thebroudhi-yas-dh thachachitt i wemghar-is
‪A145_TT12_5.wav,thametout-is thachebhantt am netta
‪A146_TT13_1.wav,th
‪A146_TT13_2.wav,thare9mantt
‪A146_TT13_3.wav,Thawerdhett
‪A146_TT13_4.wav,thzet-dh thatapith thare9mantt
‪A146_TT13_5.wav,yewi-yas-dh thawerdhett i yema-s
‪A146_TT14_1.wav,th
‪A146_TT14_2.wav,Thmer
‪A146_TT14_3.wav,Thatta
‪A146_TT14_4.wav,thettrouzou remtan s thmer dh yighi
‪A146_TT14_5.wav,thett7iwil thatta bla lma3na
‪A146_TT15_1.wav,th
‪A146_TT15_2.wav,Tta3biya
‪A146_TT15_3.wav,Tti3adh
‪A146_TT15_4.wav,tta3biya-ynes th3etteb-iyi
‪A146_TT15_5.wav,yefka-yas tti3adh adh yas i was-a
‪A147_TT13_1.wav,th
‪A147_TT13_2.wav,thare9mantt
‪A147_TT13_3.wav,Thawerdhett
‪A147_TT13_4.wav,thzet-dh thatapith thare9mantt
‪A147_TT13_5.wav,yewi-yas-dh thawerdhett i yema-s
‪A147_TT14_1.wav,th
‪A147_TT14_2.wav,Thmer
‪A147_TT14_3.wav,Thatta
‪A147_TT14_4.wav,thettrouzou remtan s thmer dh yighi
‪A147_TT14_5.wav,thett7iwil thatta bla lma3na
‪A147_TT15_1.wav,th
‪A147_TT15_2.wav,Tta3biya
‪A147_TT15_3.wav,Tti3adh
‪A147_TT15_4.wav,tta3biya-ynes th3etteb-iyi
‪A147_TT15_5.wav,yefka-yas tti3adh adh yas i was-a
‪A148_TT13_1.wav,th
‪A148_TT13_2.wav,thare9mantt
‪A148_TT13_3.wav,Thawerdhett
‪A148_TT13_4.wav,thzet-dh thatapith thare9mantt
‪A148_TT13_5.wav,yewi-yas-dh thawerdhett i yema-s
‪A148_TT14_1.wav,th
‪A148_TT14_2.wav,Thmer
‪A148_TT14_3.wav,Thatta
‪A148_TT14_4.wav,thettrouzou remtan s thmer dh yighi
‪A148_TT14_5.wav,thett7iwil thatta bla lma3na
‪A148_TT15_1.wav,th
‪A148_TT15_2.wav,Tta3biya
‪A148_TT15_3.wav,Tti3adh
‪A148_TT15_4.wav,tta3biya-ynes th3etteb-iyi
‪A148_TT15_5.wav,yefka-yas tti3adh adh yas i was-a
‪A149_TT13_1.wav,th
‪A149_TT13_2.wav,thare9mantt
‪A149_TT13_3.wav,Thawerdhett
‪A149_TT13_4.wav,thzet-dh thatapith thare9mantt
‪A149_TT13_5.wav,yewi-yas-dh thawerdhett i yema-s
‪A149_TT14_1.wav,th
‪A149_TT14_2.wav,Thmer
‪A149_TT14_3.wav,Thatta
‪A149_TT14_4.wav,thettrouzou remtan s thmer dh yighi
‪A149_TT14_5.wav,thett7iwil thatta bla lma3na
‪A149_TT15_1.wav,th
‪A149_TT15_2.wav,Tta3biya
‪A149_TT15_3.wav,Tti3adh
‪A149_TT15_4.wav,tta3biya-ynes th3etteb-iyi
‪A149_TT15_5.wav,yefka-yas tti3adh adh yas i was-a
‪A150_TT13_1.wav,th
‪A150_TT13_2.wav,thare9mantt
‪A150_TT13_3.wav,Thawerdhett
‪A150_TT13_4.wav,thzet-dh thatapith thare9mantt
‪A150_TT13_5.wav,yewi-yas-dh thawerdhett i yema-s
‪A150_TT14_1.wav,th
‪A150_TT14_2.wav,Thmer
‪A150_TT14_3.wav,Thatta
‪A150_TT14_4.wav,thettrouzou remtan s thmer dh yighi
‪A150_TT14_5.wav,thett7iwil thatta bla lma3na
‪A150_TT15_1.wav,th
‪A150_TT15_2.wav,Tta3biya
‪A150_TT15_3.wav,Tti3adh
‪A150_TT15_4.wav,tta3biya-ynes th3etteb-iyi
‪A150_TT15_5.wav,yefka-yas tti3adh adh yas i was-a
‪A151_Ɛ 01_1.wav,3
‪A151_Ɛ 01_2.wav,3ebi
‪A151_Ɛ 01_3.wav,3emer
‪A151_Ɛ 01_4.wav,I3eba I wayen our yezmir
‪A151_Ɛ 01_5.wav,I3emer-dh snath n therbouyin
‪A151_Ɛ 02_1.wav,3
‪A151_Ɛ 02_2.wav,3iwen
‪A151_Ɛ 02_3.wav,3edi
‪A151_Ɛ 02_4.wav,Win you7wadjen kra adh th-i3awen
‪A151_Ɛ 02_5.wav,"Il7e9-dh dh anegar, I3eda dh amezwar"
‪A151_Ɛ 03_1.wav,3
‪A151_Ɛ 03_2.wav,3awedh
‪A151_Ɛ 03_3.wav,ch3el
‪A151_Ɛ 03_4.wav,Yett3awedh ayen ye7fet aken adh yechfou
‪A151_Ɛ 03_5.wav,Yech3el thimes adh ise7mou
‪A152_Ɛ 01_1.wav,3
‪A152_Ɛ 01_2.wav,3ebi
‪A152_Ɛ 01_3.wav,3emer
‪A152_Ɛ 01_4.wav,I3eba I wayen our yezmir
‪A152_Ɛ 01_5.wav,I3emer-dh snath n therbouyin
‪A152_Ɛ 02_1.wav,3
‪A152_Ɛ 02_2.wav,3iwen
‪A152_Ɛ 02_3.wav,3edi
‪A152_Ɛ 02_4.wav,Win you7wadjen kra adh th-i3awen
‪A152_Ɛ 02_5.wav,"Il7e9-dh dh anegar, I3eda dh amezwar"
‪A152_Ɛ 03_1.wav,3
‪A152_Ɛ 03_2.wav,3awedh
‪A152_Ɛ 03_3.wav,ch3el
‪A152_Ɛ 03_4.wav,Yett3awedh ayen ye7fet aken adh yechfou
‪A152_Ɛ 03_5.wav,Yech3el thimes adh ise7mou
‪A154_Ɛ 01_1.wav,3
‪A154_Ɛ 01_2.wav,3ebi
‪A154_Ɛ 01_3.wav,3emer
‪A154_Ɛ 01_4.wav,I3eba I wayen our yezmir
‪A154_Ɛ 01_5.wav,I3emer-dh snath n therbouyin
‪A154_Ɛ 02_1.wav,3
‪A154_Ɛ 02_2.wav,3iwen
‪A154_Ɛ 02_3.wav,3edi
‪A154_Ɛ 02_4.wav,Win you7wadjen kra adh th-i3awen
‪A154_Ɛ 02_5.wav,"Il7e9-dh dh anegar, I3eda dh amezwar"
‪A154_Ɛ 03_1.wav,3
‪A154_Ɛ 03_2.wav,3awedh
‪A154_Ɛ 03_3.wav,ch3el
‪A154_Ɛ 03_4.wav,Yett3awedh ayen ye7fet aken adh yechfou
‪A154_Ɛ 03_5.wav,Yech3el thimes adh ise7mou
‪A155_Ɛ 01_1.wav,3
‪A155_Ɛ 01_2.wav,3ebi
‪A155_Ɛ 01_3.wav,3emer
‪A155_Ɛ 01_4.wav,I3eba I wayen our yezmir
‪A155_Ɛ 01_5.wav,I3emer-dh snath n therbouyin
‪A155_Ɛ 02_1.wav,3
‪A155_Ɛ 02_2.wav,3iwen
‪A155_Ɛ 02_3.wav,3edi
‪A155_Ɛ 02_4.wav,Win you7wadjen kra adh th-i3awen
‪A155_Ɛ 02_5.wav,"Il7e9-dh dh anegar, I3eda dh amezwar"
‪A155_Ɛ 03_1.wav,3
‪A155_Ɛ 03_2.wav,3awedh
‪A155_Ɛ 03_3.wav,ch3el
‪A155_Ɛ 03_4.wav,Yett3awedh ayen ye7fet aken adh yechfou
‪A155_Ɛ 03_5.wav,Yech3el thimes adh ise7mou
