Chemin,Transcription
A113_M11_4.wav,Yewweṭ-d lmaḥel ad nruḥ
A113_M11_5.wav,Sqef uxxam-is s uqermuḍ
A113_M12_1.wav,m
A113_M12_2.wav,Taɣemmurt
A113_M12_3.wav,Tazmert
A113_M12_4.wav,Yewwet afus-is a tɣemmurt n tewwurt
A113_M12_5.wav,Tekfa tezmert n yemma
A114_M10_1.wav,m
A114_M10_2.wav,Mucaԑ
A114_M10_3.wav,Mxalfa
A114_M10_4.wav,Mucaԑ yisem-is deg tallit-nni
A114_M10_5.wav,Tirga mxalfa
A114_M11_1.wav,m
A114_M11_2.wav,Lmaḥel
A114_M11_3.wav,Aqermuḍ
A114_M11_4.wav,Yewweṭ-d lmaḥel ad nruḥ
A114_M11_5.wav,Sqef uxxam-is s uqermuḍ
A114_M12_1.wav,m
A114_M12_2.wav,Taɣemmurt
A114_M12_3.wav,Tazmert
A114_M12_4.wav,Yewwet afus-is a tɣemmurt n tewwurt
A114_M12_5.wav,Tekfa tezmert n yemma
A115_M13_1.wav,m
A115_M13_2.wav,Aṣemmiṭ
A115_M13_3.wav,Llidam
A115_M13_4.wav,Asemmiṭ useggas-a qessiḥ
A115_M13_5.wav,Lmerqa-yi teččur d llidam
A115_M14_1.wav,m
A115_M14_2.wav,Anezgum
A115_M14_3.wav,Aleğğam
A115_M14_4.wav,Mazal-as anezgum n lbak
A115_M14_5.wav,Tektuniya-yi taleğğamt
A115_M15_1.wav,m
A115_M15_2.wav,Aqdim
A115_M15_3.wav,axxam
A115_M15_4.wav,Yesseɣli lḥara taqdimt
A115_M15_5.wav,Yeğğa-d ssin yexxamen I mmi-s
A116_M13_1.wav,m
A116_M13_2.wav,Aṣemmiṭ
A116_M13_3.wav,Llidam
A116_M13_4.wav,Asemmiṭ useggas-a qessiḥ
A116_M13_5.wav,Lmerqa-yi teččur d llidam
A116_M14_1.wav,m
A116_M14_2.wav,Anezgum
A116_M14_3.wav,Aleğğam
A116_M14_4.wav,Mazal-as anezgum n lbak
A116_M14_5.wav,Tektuniya-yi taleğğamt
A116_M15_1.wav,m
A116_M15_2.wav,Aqdim
A116_M15_3.wav,axxam
A116_M15_4.wav,Yesseɣli lḥara taqdimt
A116_M15_5.wav,Yeğğa-d ssin yexxamen I mmi-s
A117_M13_1.wav,m
A117_M13_2.wav,Aṣemmiṭ
A117_M13_3.wav,Llidam
A117_M13_4.wav,Asemmiṭ useggas-a qessiḥ
A117_M13_5.wav,Lmerqa-yi teččur d llidam
A117_M14_1.wav,m
A117_M14_2.wav,Anezgum
A117_M14_3.wav,Aleğğam
A117_M14_4.wav,Mazal-as anezgum n lbak
A117_M14_5.wav,Tektuniya-yi taleğğamt
A117_M15_1.wav,m
A117_M15_2.wav,Aqdim
A117_M15_3.wav,axxam
A117_M15_4.wav,Yesseɣli lḥara taqdimt
A117_M15_5.wav,Yeğğa-d ssin yexxamen I mmi-s
A118_R01_1.wav,r
A118_R01_2.wav,Rwi
A118_R01_3.wav,Rebbi
A118_R01_4.wav,Yerwi laԑqel-is
A118_R01_5.wav,Trebba yelli-s s tnefcic
A118_R02_1.wav,r
A118_R02_2.wav,Rfed
A118_R02_3.wav,Rfu
A118_R02_4.wav,Terfed tamɣart-is almi temmut
A118_R02_5.wav,Terfa ɣef gma-s
A118_R03_1.wav,r
A118_R03_2.wav,Rzef
A118_R03_3.wav,Serreḥ
A118_R03_4.wav,Terzef axxam-nsen
A118_R03_5.wav,Tserreḥ ucekkuḥ-is
A119_R04_1.wav,r
A119_R04_2.wav,Ssers
A119_R04_3.wav,Qerreb
A119_R04_4.wav,Tesser tiquslin ɣef ṭabla
A119_R04_5.wav,Tugad ad tqeṛṛeb ɣur-s
A119_R05_1.wav,r
A119_R05_2.wav,ṭerrec
A119_R05_3.wav,urar
A119_R05_4.wav,Iṭerrec-it s waman
A119_R05_5.wav,Yetturar d lwacul deg berra
A119_R06_1.wav,r
A119_R06_2.wav,ṣebber
A119_R06_3.wav,ԑeẓẓer
A119_R06_4.wav,Tṣebber xalti-s ɣef lmuta urgaz-is
A119_R06_5.wav,Yettԑeẓẓir alama tanaṣfa n yiḍ
A120_R04_1.wav,r
A120_R04_2.wav,Ssers
A120_R04_3.wav,Qerreb
A120_R04_4.wav,Tesser tiquslin ɣef ṭabla
A120_R04_5.wav,Tugad ad tqeṛṛeb ɣur-s
A120_R05_1.wav,r
A120_R05_2.wav,ṭerrec
A120_R05_3.wav,urar
A120_R05_4.wav,Iṭerrec-it s waman
A120_R05_5.wav,Yetturar d lwacul deg berra
A120_R06_1.wav,r
A120_R06_2.wav,ṣebber
A120_R06_3.wav,ԑeẓẓer
A120_R06_4.wav,Tṣebber xalti-s ɣef lmuta urgaz-is
A120_R06_5.wav,Yettԑeẓẓir alama tanaṣfa n yiḍ
A121_R07_1.wav,r
A121_R07_2.wav,qqar
A121_R07_3.wav,ṭṭer
A121_R07_4.wav,Yal yiwen yeqqar d ibawen-iw i tewwan
A121_R07_5.wav,Yeṭṭer ɣer wexxam wadda
A121_R08_1.wav,r
A121_R08_2.wav,xṭir
A121_R08_3.wav,Rric
A121_R08_4.wav,Tessexṭar-it gar(as d yemma-s
A121_R08_5.wav,Yebrez rric n iyuẓaṭ
A121_R09_1.wav,r
A121_R09_2.wav,Rriḥa
A121_R09_3.wav,Rbaḥ
A121_R09_4.wav,Texdem-d rriḥa s yisem-is
A121_R09_5.wav,Ilul-d yewwi-d rbaḥ deg twenza-s
A122_R07_1.wav,r
A122_R07_2.wav,qqar
A122_R07_3.wav,ṭṭer
A122_R07_4.wav,Yal yiwen yeqqar d ibawen-iw i tewwan
A122_R07_5.wav,Yeṭṭer ɣer wexxam wadda
A122_R08_1.wav,r
A122_R08_2.wav,xṭir
A122_R08_3.wav,Rric
A122_R08_4.wav,Tessexṭar-it gar(as d yemma-s
A122_R08_5.wav,Yebrez rric n iyuẓaṭ
A122_R09_1.wav,r
A122_R09_2.wav,Rriḥa
A122_R09_3.wav,Rbaḥ
A122_R09_4.wav,Texdem-d rriḥa s yisem-is
A122_R09_5.wav,Ilul-d yewwi-d rbaḥ deg twenza-s
A123_R07_1.wav,r
A123_R07_2.wav,qqar
A123_R07_3.wav,ṭṭer
A123_R07_4.wav,Yal yiwen yeqqar d ibawen-iw i tewwan
A123_R07_5.wav,Yeṭṭer ɣer wexxam wadda
A123_R08_1.wav,r
A123_R08_2.wav,xṭir
A123_R08_3.wav,Rric
A123_R08_4.wav,Tessexṭar-it gar(as d yemma-s
A123_R08_5.wav,Yebrez rric n iyuẓaṭ
A123_R09_1.wav,r
A123_R09_2.wav,Rriḥa
A123_R09_3.wav,Rbaḥ
A123_R09_4.wav,Texdem-d rriḥa s yisem-is
A123_R09_5.wav,Ilul-d yewwi-d rbaḥ deg twenza-s
A124_R07_1.wav,r
A124_R07_2.wav,qqar
A124_R07_3.wav,ṭṭer
A124_R07_4.wav,Yal yiwen yeqqar d ibawen-iw i tewwan
A124_R07_5.wav,Yeṭṭer ɣer wexxam wadda
A124_R08_1.wav,r
A124_R08_2.wav,xṭir
A124_R08_3.wav,Rric
A124_R08_4.wav,Tessexṭar-it gar(as d yemma-s
A124_R08_5.wav,Yebrez rric n iyuẓaṭ
A124_R09_1.wav,r
A124_R09_2.wav,Rriḥa
A124_R09_3.wav,Rbaḥ
A124_R09_4.wav,Texdem-d rriḥa s yisem-is
A124_R09_5.wav,Ilul-d yewwi-d rbaḥ deg twenza-s
A125_R07_1.wav,r
A125_R07_2.wav,qqar
A125_R07_3.wav,ṭṭer
A125_R07_4.wav,Yal yiwen yeqqar d ibawen-iw i tewwan
A125_R07_5.wav,Yeṭṭer ɣer wexxam wadda
A125_R08_1.wav,r
A125_R08_2.wav,xṭir
A125_R08_3.wav,Rric
A125_R08_4.wav,Tessexṭar-it gar(as d yemma-s
A125_R08_5.wav,Yebrez rric n iyuẓaṭ
A125_R09_1.wav,r
A125_R09_2.wav,Rriḥa
A125_R09_3.wav,Rbaḥ
A125_R09_4.wav,Texdem-d rriḥa s yisem-is
A125_R09_5.wav,Ilul-d yewwi-d rbaḥ deg twenza-s
A126_TT01_1.wav,t
A126_TT01_2.wav,Tikki
A126_TT01_3.wav,Ttaley
A126_TT01_4.wav,Iguma ad itekki deg llaԑb-nsen
A126_TT01_5.wav,Yettaley-as azal n 05 imelyan
A126_TT02_1.wav,t
A126_TT02_2.wav,Ttel
A126_TT02_3.wav,Tter
A126_TT02_4.wav,Tettel aṭufan tesgen-it
A126_TT02_5.wav,Teffeɣ ad tetter ɣer lğiran
A126_TT03_1.wav,t
A126_TT03_2.wav,Ttkel
A126_TT03_3.wav,tekki
A126_TT03_4.wav,Ur yuggad ara  yettkel ur yexdim kra
A126_TT03_5.wav,Itekka ɣef tayet-is
A127_TT01_1.wav,t
A127_TT01_2.wav,Tikki
A127_TT01_3.wav,Ttaley
A127_TT01_4.wav,Iguma ad itekki deg llaԑb-nsen
A127_TT01_5.wav,Yettaley-as azal n 05 imelyan
A127_TT02_1.wav,t
A127_TT02_2.wav,Ttel
A127_TT02_3.wav,Tter
A127_TT02_4.wav,Tettel aṭufan tesgen-it
A127_TT02_5.wav,Teffeɣ ad tetter ɣer lğiran
A127_TT03_1.wav,t
A127_TT03_2.wav,Ttkel
A127_TT03_3.wav,tekki
A127_TT03_4.wav,Ur yuggad ara  yettkel ur yexdim kra
A127_TT03_5.wav,Itekka ɣef tayet-is
A128_TT01_1.wav,t
A128_TT01_2.wav,Tikki
A128_TT01_3.wav,Ttaley
A128_TT01_4.wav,Iguma ad itekki deg llaԑb-nsen
A128_TT01_5.wav,Yettaley-as azal n 05 imelyan
A128_TT02_1.wav,t
A128_TT02_2.wav,Ttel
A128_TT02_3.wav,Tter
A128_TT02_4.wav,Tettel aṭufan tesgen-it
A128_TT02_5.wav,Teffeɣ ad tetter ɣer lğiran
A128_TT03_1.wav,t
A128_TT03_2.wav,Ttkel
A128_TT03_3.wav,tekki
 A128_TT03_4.wav,Ur yuggad ara  yettkel ur yexdim kra
A128_TT03_5.wav,Itekka ɣef tayet-is
A129_TT01_1.wav,t
A129_TT01_2.wav,Tikki
A129_TT01_3.wav,Ttaley
A129_TT01_4.wav,Iguma ad itekki deg llaԑb-nsen
A129_TT01_5.wav,Yettaley-as azal n 05 imelyan
A129_TT02_1.wav,t
A129_TT02_2.wav,Ttel
A129_TT02_3.wav,Tter
A129_TT02_4.wav,Tettel aṭufan tesgen-it
A129_TT02_5.wav,Teffeɣ ad tetter ɣer lğiran
A129_TT03_1.wav,t
A129_TT03_2.wav,Ttkel
A129_TT03_3.wav,tekki
A129_TT03_4.wav,Ur yuggad ara  yettkel ur yexdim kra
A129_TT03_5.wav,Itekka ɣef tayet-is
A130_TT01_1.wav,t
A130_TT01_2.wav,Tikki
A130_TT01_3.wav,Ttaley
A130_TT01_4.wav,Iguma ad itekki deg llaԑb-nsen
A130_TT01_5.wav,Yettaley-as azal n 05 imelyan
A130_TT02_1.wav,t
A130_TT02_2.wav,Ttel
A130_TT02_3.wav,Tter
A130_TT02_4.wav,Tettel aṭufan tesgen-it
A130_TT02_5.wav,Teffeɣ ad tetter ɣer lğiran
A130_TT03_1.wav,t
A130_TT03_2.wav,Ttkel
A130_TT03_3.wav,tekki
A130_TT03_4.wav,Ur yuggad ara  yettkel ur yexdim kra
A130_TT03_5.wav,Itekka ɣef tayet-is
A131_TT04_1.wav,t
A131_TT04_2.wav,Ttileh
A131_TT04_3.wav,ttxem
A131_TT04_4.wav,Yettilih I wayen yellan
A131_TT04_5.wav,Yečča ḥawlin almi yettxem
A131_TT05_1.wav,t
A131_TT05_2.wav,Ttru
A131_TT05_3.wav,Ttu
A131_TT05_4.wav,Yettru imeṭṭi n lferḥ
A131_TT05_5.wav,Yettu akk ayen iԑeddan
A131_TT06_1.wav,t
A131_TT06_2.wav,Ttḥef
A131_TT06_3.wav,ԑetteb
A131_TT06_4.wav,Tettḥef lxedma-s
A131_TT06_5.wav,Ur yettḥibi ara ad iԑetteb iman-is
A132_TT04_1.wav,t
A132_TT04_2.wav,Ttileh
A132_TT04_3.wav,ttxem
A132_TT04_4.wav,Yettilih I wayen yellan
A132_TT04_5.wav,Yečča ḥawlin almi yettxem
A132_TT05_1.wav,t
A132_TT05_2.wav,Ttru
A132_TT05_3.wav,Ttu
A132_TT05_4.wav,Yettru imeṭṭi n lferḥ
A132_TT05_5.wav,Yettu akk ayen iԑeddan
A132_TT06_1.wav,t
A132_TT06_2.wav,Ttḥef
A132_TT06_3.wav,ԑetteb
A132_TT06_4.wav,Tettḥef lxedma-s
A132_TT06_5.wav,Ur yettḥibi ara ad iԑetteb iman-is
A133_TT04_1.wav,t
A133_TT04_2.wav,Ttileh
A133_TT04_3.wav,ttxem
A133_TT04_4.wav,Yettilih I wayen yellan
A133_TT04_5.wav,Yečča ḥawlin almi yettxem
A133_TT05_1.wav,t
A133_TT05_2.wav,Ttru
A133_TT05_3.wav,Ttu
A133_TT05_4.wav,Yettru imeṭṭi n lferḥ
A133_TT05_5.wav,Yettu akk ayen iԑeddan
A133_TT06_1.wav,t
A133_TT06_2.wav,Ttḥef
A133_TT06_3.wav,ԑetteb
A133_TT06_4.wav,Tettḥef lxedma-s
A133_TT06_5.wav,Ur yettḥibi ara ad iԑetteb iman-is
A134_TT04_1.wav,t
A134_TT04_2.wav,Ttileh
A134_TT04_3.wav,ttxem
A134_TT04_4.wav,Yettilih I wayen yellan
A134_TT04_5.wav,Yečča ḥawlin almi yettxem
A134_TT05_1.wav,t
A134_TT05_2.wav,Ttru
A134_TT05_3.wav,Ttu
A134_TT05_4.wav,Yettru imeṭṭi n lferḥ
A134_TT05_5.wav,Yettu akk ayen iԑeddan
A134_TT06_1.wav,t
A134_TT06_2.wav,Ttḥef
A134_TT06_3.wav,ԑetteb
A134_TT06_4.wav,Tettḥef lxedma-s
A134_TT06_5.wav,Ur yettḥibi ara ad iԑetteb iman-is
A135_TT04_1.wav,t
A135_TT04_2.wav,Ttileh
A135_TT04_3.wav,ttxem
A135_TT04_4.wav,Yettilih I wayen yellan
A135_TT04_5.wav,Yečča ḥawlin almi yettxem
A135_TT05_1.wav,t
A135_TT05_2.wav,Ttru
A135_TT05_3.wav,Ttu
A135_TT05_4.wav,Yettru imeṭṭi n lferḥ
A135_TT05_5.wav,Yettu akk ayen iԑeddan
A135_TT06_1.wav,t
A135_TT06_2.wav,Ttḥef
A135_TT06_3.wav,ԑetteb
A135_TT06_4.wav,Tettḥef lxedma-s
A135_TT06_5.wav,Ur yettḥibi ara ad iԑetteb iman-is
A136_TT07_1.wav,t
A136_TT07_2.wav,letthi
A136_TT07_3.wav,ḥettem
A136_TT07_4.wav,Letthi kan d lecɣal-ik
A136_TT07_5.wav,Iḥetten fell-as baba-s ad iqqel zik
A136_TT08_1.wav,t
A136_TT08_2.wav,fettet
A136_TT08_3.wav,Ttar
A136_TT08_4.wav,Ifettet lxebz deg ṭabla
A136_TT08_5.wav,Yerra-yas ttar
A136_TT09_1.wav,t
A136_TT09_2.wav,Ttawil
A136_TT09_3.wav,Ttektuniya
A136_TT09_4.wav,Ixdem ttawil i laԑmeṛ-is
A136_TT09_5.wav,Yewweṭ-d lmaḥel n ttektuniya
A137_TT07_1.wav,t
A137_TT07_2.wav,letthi
A137_TT07_3.wav,ḥettem
A137_TT07_4.wav,Letthi kan d lecɣal-ik
A137_TT07_5.wav,Iḥetten fell-as baba-s ad iqqel zik
A137_TT08_1.wav,t
A137_TT08_2.wav,fettet
A137_TT08_3.wav,Ttar
A137_TT08_4.wav,Ifettet lxebz deg ṭabla
A137_TT08_5.wav,Yerra-yas ttar
A137_TT09_1.wav,t
A137_TT09_2.wav,Ttawil
A137_TT09_3.wav,Ttektuniya
A137_TT09_4.wav,Ixdem ttawil i laԑmeṛ-is
‪A137_TT09_5.wav,Yewweṭ-d lmaḥel n ttektuniya
‪A138_TT07_1.wav,t
‪A138_TT07_2.wav,letthi
‪A138_TT07_3.wav,ḥettem
‪A138_TT07_4.wav,Letthi kan d lecɣal-ik
‪A138_TT07_5.wav,Iḥetten fell-as baba-s ad iqqel zik
A138_TT08_1.wav,t
A138_TT08_2.wav,fettet
A138_TT08_3.wav,Ttar
A138_TT08_4.wav,Ifettet lxebz deg ṭabla
A138_TT08_5.wav,Yerra-yas ttar
‪A138_TT09_1.wav,t
‪A138_TT09_2.wav,Ttawil
‪A138_TT09_3.wav,Ttektuniya
‪A138_TT09_4.wav,Ixdem ttawil i laԑmeṛ-is
‪A138_TT09_5.wav,Yewweṭ-d lmaḥel n ttektuniya
‪A139_TT07_1.wav,t
‪A139_TT07_2.wav,letthi
‪A139_TT07_3.wav,ḥettem
‪A139_TT07_4.wav,Letthi kan d lecɣal-ik
‪A139_TT07_5.wav,Iḥetten fell-as baba-s ad iqqel zik
‪A139_TT08_1.wav,t
‪A139_TT08_2.wav,fettet
‪A139_TT08_3.wav,Ttar
‪A139_TT08_4.wav,Ifettet lxebz deg ṭabla
‪A139_TT08_5.wav,Yerra-yas ttar
‪A139_TT09_1.wav,t
‪A139_TT09_2.wav,Ttawil
‪A139_TT09_3.wav,Ttektuniya
‪A139_TT09_4.wav,Ixdem ttawil i laԑmeṛ-is
‪A139_TT09_5.wav,Yewweṭ-d lmaḥel n ttektuniya
‪A140_TT07_1.wav,t
‪A140_TT07_2.wav,letthi
‪A140_TT07_3.wav,ḥettem
‪A140_TT07_4.wav,Letthi kan d lecɣal-ik
‪A140_TT07_5.wav,Iḥetten fell-as baba-s ad iqqel zik
‪A140_TT08_1.wav,t
‪A140_TT08_2.wav,fettet
‪A140_TT08_3.wav,Ttar
‪A140_TT08_4.wav,Ifettet lxebz deg ṭabla
‪A140_TT08_5.wav,Yerra-yas ttar
‪A140_TT09_1.wav,t
‪A140_TT09_2.wav,Ttawil
‪A140_TT09_3.wav,Ttektuniya
‪A140_TT09_4.wav,Ixdem ttawil i laԑmeṛ-is
‪A140_TT09_5.wav,Yewweṭ-d lmaḥel n ttektuniya
‪A141_TT10_1.wav,t
‪A141_TT10_2.wav,Ttqacer
‪A141_TT10_3.wav,Ttut
‪A141_TT10_4.wav,Yuɣed snat n tyuga n tqacer
‪A141_TT10_5.wav,yettili ttut deg ṛbiԑ
‪A141_TT11_1.wav,t
‪A141_TT11_2.wav,Tagutt
‪A141_TT11_3.wav,Tacufett
‪A141_TT11_4.wav,ur yettwali kra s tagutt
‪A141_TT11_5.wav,yetturar s tcufett
‪A141_TT12_1.wav,t
‪A141_TT12_2.wav,Tacacitt
‪A141_TT12_3.wav,Tacebhantt
‪A141_TT12_4.wav,tebṛuḍi-yas-d tacacitt i wemɣar-is
‪A141_TT12_5.wav,tameṭṭuṭ-is tacebhantt am netta
‪A142_TT10_1.wav,t
‪A142_TT10_2.wav,Ttqacer
‪A142_TT10_3.wav,Ttut
‪A142_TT10_4.wav,Yuɣed snat n tyuga n tqacer
‪A142_TT10_5.wav,yettili ttut deg ṛbiԑ
‪A142_TT11_1.wav,t
‪A142_TT11_2.wav,Tagutt
‪A142_TT11_3.wav,Tacufett
‪A142_TT11_4.wav,ur yettwali kra s tagutt
‪A142_TT11_5.wav,yetturar s tcufett
‪A142_TT12_1.wav,t
‪A142_TT12_2.wav,Tacacitt
‪A142_TT12_3.wav,Tacebhantt
‪A142_TT12_4.wav,tebṛuḍi-yas-d tacacitt i wemɣar-is
‪A142_TT12_5.wav,tameṭṭuṭ-is tacebhantt am netta
‪A143_TT10_1.wav,t
‪A143_TT10_2.wav,Ttqacer
‪A143_TT10_3.wav,Ttut
‪A143_TT10_4.wav,Yuɣed snat n tyuga n tqacer
‪A143_TT10_5.wav,yettili ttut deg ṛbiԑ
‪A143_TT11_1.wav,t
‪A143_TT11_2.wav,Tagutt
‪A143_TT11_3.wav,Tacufett
‪A143_TT11_4.wav,ur yettwali kra s tagutt
‪A143_TT11_5.wav,yetturar s tcufett
‪A143_TT12_1.wav,t
‪A143_TT12_2.wav,Tacacitt
‪A143_TT12_3.wav,Tacebhantt
‪A143_TT12_4.wav,tebṛuḍi-yas-d tacacitt i wemɣar-is
‪A143_TT12_5.wav,tameṭṭuṭ-is tacebhantt am netta
‪A144_TT10_1.wav,t
‪A144_TT10_2.wav,Ttqacer
‪A144_TT10_3.wav,Ttut
‪A144_TT10_4.wav,Yuɣed snat n tyuga n tqacer
‪A144_TT10_5.wav,yettili ttut deg ṛbiԑ
‪A144_TT11_1.wav,t
‪A144_TT11_2.wav,Tagutt
‪A144_TT11_3.wav,Tacufett
‪A144_TT11_4.wav,ur yettwali kra s tagutt
‪A144_TT11_5.wav,yetturar s tcufett
‪A144_TT12_1.wav,t
‪A144_TT12_2.wav,Tacacitt
‪A144_TT12_3.wav,Tacebhantt
‪A144_TT12_4.wav,tebṛuḍi-yas-d tacacitt i wemɣar-is
‪A144_TT12_5.wav,tameṭṭuṭ-is tacebhantt am netta
‪A145_TT10_1.wav,t
‪A145_TT10_2.wav,Ttqacer
‪A145_TT10_3.wav,Ttut
‪A145_TT10_4.wav,Yuɣed snat n tyuga n tqacer
‪A145_TT10_5.wav,yettili ttut deg ṛbiԑ
‪A145_TT11_1.wav,t
‪A145_TT11_2.wav,Tagutt
‪A145_TT11_3.wav,Tacufett
‪A145_TT11_4.wav,ur yettwali kra s tagutt
‪A145_TT11_5.wav,yetturar s tcufett
‪A145_TT12_1.wav,t
‪A145_TT12_2.wav,Tacacitt
‪A145_TT12_3.wav,Tacebhantt
‪A145_TT12_4.wav,tebṛuḍi-yas-d tacacitt i wemɣar-is
‪A145_TT12_5.wav,tameṭṭuṭ-is tacebhantt am netta
‪A146_TT13_1.wav,t
‪A146_TT13_2.wav,tareqmantt
‪A146_TT13_3.wav,Tawerdett
‪A146_TT13_4.wav,tẓeṭ-d taṭapit tareqmantt
‪A146_TT13_5.wav,yewwi-yas-d tawerdett i yemma-s
‪A146_TT14_1.wav,t
‪A146_TT14_2.wav,Tmeṛ
‪A146_TT14_3.wav,Tatta
‪A146_TT14_4.wav,tettruẓu remṭan s tmeṛ d yiɣi
‪A146_TT14_5.wav,tettḥiwil tatta bla lmaԑna
‪A146_TT15_1.wav,t
‪A146_TT15_2.wav,Ttaԑbiya
‪A146_TT15_3.wav,Ttiԑad
‪A146_TT15_4.wav,ttaԑbiya-ynes tԑetteb-iyi
‪A146_TT15_5.wav,yefka-yas ttiԑad ad yass i wass-a
‪A147_TT13_1.wav,t
‪A147_TT13_2.wav,tareqmantt
‪A147_TT13_3.wav,Tawerdett
‪A147_TT13_4.wav,tẓeṭ-d taṭapit tareqmantt
‪A147_TT13_5.wav,yewwi-yas-d tawerdett i yemma-s
‪A147_TT14_1.wav,t
‪A147_TT14_2.wav,Tmeṛ
‪A147_TT14_3.wav,Tatta
‪A147_TT14_4.wav,tettruẓu remṭan s tmeṛ d yiɣi
‪A147_TT14_5.wav,tettḥiwil tatta bla lmaԑna
‪A147_TT15_1.wav,t
‪A147_TT15_2.wav,Ttaԑbiya
‪A147_TT15_3.wav,Ttiԑad
‪A147_TT15_4.wav,ttaԑbiya-ynes tԑetteb-iyi
‪A147_TT15_5.wav,yefka-yas ttiԑad ad yass i wass-a
‪A148_TT13_1.wav,t
‪A148_TT13_2.wav,tareqmantt
‪A148_TT13_3.wav,Tawerdett
‪A148_TT13_4.wav,tẓeṭ-d taṭapit tareqmantt
‪A148_TT13_5.wav,yewwi-yas-d tawerdett i yemma-s
‪A148_TT14_1.wav,t
‪A148_TT14_2.wav,Tmeṛ
‪A148_TT14_3.wav,Tatta
‪A148_TT14_4.wav,tettruẓu remṭan s tmeṛ d yiɣi
‪A148_TT14_5.wav,tettḥiwil tatta bla lmaԑna
‪A148_TT15_1.wav,t
‪A148_TT15_2.wav,Ttaԑbiya
‪A148_TT15_3.wav,Ttiԑad
‪A148_TT15_4.wav,ttaԑbiya-ynes tԑetteb-iyi
‪A148_TT15_5.wav,yefka-yas ttiԑad ad yass i wass-a
‪A149_TT13_1.wav,t
‪A149_TT13_2.wav,tareqmantt
‪A149_TT13_3.wav,Tawerdett
‪A149_TT13_4.wav,tẓeṭ-d taṭapit tareqmantt
‪A149_TT13_5.wav,yewwi-yas-d tawerdett i yemma-s
‪A149_TT14_1.wav,t
‪A149_TT14_2.wav,Tmeṛ
‪A149_TT14_3.wav,Tatta
‪A149_TT14_4.wav,tettruẓu remṭan s tmeṛ d yiɣi
‪A149_TT14_5.wav,tettḥiwil tatta bla lmaԑna
‪A149_TT15_1.wav,t
‪A149_TT15_2.wav,Ttaԑbiya
‪A149_TT15_3.wav,Ttiԑad
‪A149_TT15_4.wav,ttaԑbiya-ynes tԑetteb-iyi
‪A149_TT15_5.wav,yefka-yas ttiԑad ad yass i wass-a
‪A150_TT13_1.wav,t
‪A150_TT13_2.wav,tareqmantt
‪A150_TT13_3.wav,Tawerdett
‪A150_TT13_4.wav,tẓeṭ-d taṭapit tareqmantt
‪A150_TT13_5.wav,yewwi-yas-d tawerdett i yemma-s
‪A150_TT14_1.wav,t
‪A150_TT14_2.wav,Tmeṛ
‪A150_TT14_3.wav,Tatta
‪A150_TT14_4.wav,tettruẓu remṭan s tmeṛ d yiɣi
‪A150_TT14_5.wav,tettḥiwil tatta bla lmaԑna
‪A150_TT15_1.wav,t
‪A150_TT15_2.wav,Ttaԑbiya
‪A150_TT15_3.wav,Ttiԑad
‪A150_TT15_4.wav,ttaԑbiya-ynes tԑetteb-iyi
‪A150_TT15_5.wav,yefka-yas ttiԑad ad yass i wass-a
‪A151_Ɛ 01_1.wav,ԑ
‪A151_Ɛ 01_2.wav,ԑebbi
‪A151_Ɛ 01_3.wav,ԑemmeṛ
‪A151_Ɛ 01_4.wav,Iԑebba I wayen ur yezmir
‪A151_Ɛ 01_5.wav,Iԑemmer-d snat n terbuyin
‪A151_Ɛ 02_1.wav,ԑ
‪A151_Ɛ 02_2.wav,ԑiwen
‪A151_Ɛ 02_3.wav,ԑeddi
‪A151_Ɛ 02_4.wav,Win yuḥwağen kra ad t-iԑawen
‪A151_Ɛ 02_5.wav,"Ilḥeq-d d aneggar, Iԑedda d amezwar"
‪A151_Ɛ 03_1.wav,ԑ
‪A151_Ɛ 03_2.wav,ԑawed
‪A151_Ɛ 03_3.wav,cԑel
‪A151_Ɛ 03_4.wav,Yettԑawed ayen yeḥfeṭ akken ad yecfu
‪A151_Ɛ 03_5.wav,Yecԑel times ad iseḥmu
‪A152_Ɛ 01_1.wav,ԑ
‪A152_Ɛ 01_2.wav,ԑebbi
‪A152_Ɛ 01_3.wav,ԑemmeṛ
‪A152_Ɛ 01_4.wav,Iԑebba I wayen ur yezmir
‪A152_Ɛ 01_5.wav,Iԑemmer-d snat n terbuyin
‪A152_Ɛ 02_1.wav,ԑ
‪A152_Ɛ 02_2.wav,ԑiwen
‪A152_Ɛ 02_3.wav,ԑeddi
‪A152_Ɛ 02_4.wav,Win yuḥwağen kra ad t-iԑawen
‪A152_Ɛ 02_5.wav,"Ilḥeq-d d aneggar, Iԑedda d amezwar"
‪A152_Ɛ 03_1.wav,ԑ
‪A152_Ɛ 03_2.wav,ԑawed
‪A152_Ɛ 03_3.wav,cԑel
‪A152_Ɛ 03_4.wav,Yettԑawed ayen yeḥfeṭ akken ad yecfu
‪A152_Ɛ 03_5.wav,Yecԑel times ad iseḥmu
‪A154_Ɛ 01_1.wav,ԑ
‪A154_Ɛ 01_2.wav,ԑebbi
‪A154_Ɛ 01_3.wav,ԑemmeṛ
‪A154_Ɛ 01_4.wav,Iԑebba I wayen ur yezmir
‪A154_Ɛ 01_5.wav,Iԑemmer-d snat n terbuyin
‪A154_Ɛ 02_1.wav,ԑ
‪A154_Ɛ 02_2.wav,ԑiwen
‪A154_Ɛ 02_3.wav,ԑeddi
