Call ID,Status,Corrected Transcription,Timestamp,Incident Type
Appelle 43.wav,corrected,"himaya an3am -Allo salam walikoum . -salam warahmatou lah . - La protection civile ah  ? - Ana3am. -aghedechey3em l'ambulance ar dayi a Sidi Boudrahem. - achu yellan? -  un malaise dayii -menhou ?- tametouth dayi ... - ganda ? Dagi g 578, seniy n drapeau ni. - 558? - khati, 578. - 78...., Ana3am ih, khams-miya outhemanyia w sab3in. - El Bloc B. En tout cas, ma tawtem a   drapeau ni a tallim ,a tallim toujour ar dina ar stade ni, zedaw stade ni bedat - daAchou thiwghen l malade ayi a seyed ?....,   A tametouth,tametouth athan  teghli. - g kham negh g bera negh ? - khati g kham g kham . - Ah oui. , an3am ih ...., d'accord ih , e tenitiyid  g Bâtiment B? - Eh, g el B, g el 578. Ar stade ni,  - Eh, B amek ?...,-le B  578 .- eh eh  fahmegh batiment B achehal ?le B  kan  akayi ? B aa ? -ih el B kan an3am ih ...,ih d'accord ih....,a9lagh dina en tout cas g  berra, qimagh del jariw, ih par ce que  del djarenegh dayi ....,-ah oui ?...-an3am ih .-ombe3d ketchi menhou ikdinan la3id ?-an d ayeth oukham ni, d ayeth oukhame ni iydinan -ih tura machi adnelheq ar dina adyini menhou iyoumdilou3ane , outedara negh ah ?- khati khati ahnane dayi - ok ,d'accord   -saha .",2026-03-06T22:40:15.876176,medical_emergency
Appelle 44.wav,corrected,"7imaya an3ame ?...,   allo Salam walikoum. 
..., Salam....,ya un  monsieur athan ighli  dayi  g la rue du vieillard iweth  a9erouyis ar l9a3a...., imna3 ? ...,il est très très blessé. athan ijreh g 9erouyis ikl  si vous pouvez intervenir tura... Ah...., ih athan tedoud l’ambulance a ghoures...., Ok Baraka Allahou fik....Sa7a. Et si vous essayez ashebssem  l’hémorragie ma yella  kra....Il est très très grave  très très blessé...",2026-03-06T22:44:35.486164,medical_emergency
Appelle 45.wav,corrected,"khouya 3endi mrida ta7etli daret AVC f dar  Mais ma ne3refch ga3 kifach, win nrou7ou wala win ndjiw Khassni l’ambulance ! - Win a madame ? Win ta7etkom ? - F Tala Hamza. - Wach men placa f’ Tala Hamza a madame ? - Aït Smaïl ghir chwiya lgoddam qbel ma tewsel la poste, 3end win kayen hadak elli yekhdem les robot ta3 l’électroménager. - 3awdili 3awdili 3awdili  wach qoulti 3la lawel ? - Aït Smaïl.- Aït Smaïl Aït Smaïl f’ triq - ghir chwiya lgoddam 9bel ma tel7aq la poste, 3end win kayen wa7ed yekhdem yekhdem les robot électroménager. - Ah rahi f’ triq wala feddar ?",2026-03-06T22:54:08.354723,medical_emergency
Appelle 46.wav,corrected,"P: Allô l7imaya C:Allo ? P: Oui les pompiers Bgayet an3am? C: salam 3likoum. P: Wa 3alaykum assalam. C: tamgharth yemma theghli g kham, cité CNS. P: Wallah ma slighaked agma? C: ghouri thamgharth n yemma theghli g kham. P: oui, anida? C: Cité CNS bâtiment 3. P: Anida? C: Cité CNS. P: Cité CNS bâtiment 3? C: Bâtiment 3, ih. P: Ikhi lwa7id  Sidi Ahmed policlinique kan ? C: Policlinique n cité CNS, ih. P: Ihi policlinique sur la droite? C: À droite ih, l'bâtiment thimeqranin nni  P: Ah d'accord. Wachu la famille a seyed ? Wachu la famille ? C: Khecha. P: A? C: Khecha. P: Khecha C: ih P: Khecha. D'accord. C: Igla3nayak ezlem chwiya akayi  . P: D'accord C: sa7it barak lahu fik  P: Sa7a C: sa7it.P: 3asared kan dina toura  akdchey3er  l'ambulance C: d'accord sa7a",2026-03-06T23:08:56.653894,medical_emergency
Appelle 47.wav,corrected,"ih?... An3am ....ih ukundlu3anara dayi f l'appartement dayi g tobal... Tobal  dachou  illan? ...An3am?... Dachu iyellan? Dachu iyellan? ...Dakham igtertqen ... Dakham igtertqen d'accord  Lan les victimes a madame khaṭi? ....ou3limrara neki toura idlehqer gel khedma  zedghegh acoté ...Wahid  el Moqrani? ....Wahid el Moqrani exactement... Eh, d'accord d'accord  a madame.... Ok seba waqil del gaz... D'accord ... zrit  la promotion ni EPLF ?... Ih .... dina...ih tout de suite  a madame. Ayya s-el-f-ṣaḥa.",2026-03-07T00:20:36.931412,fire_building
Appelle 48.wav,corrected,"dayen dayen Allô ...an3am. Asalam a3likoum....ih  Azul fellak, salam... rghird a rghired  yakan tcoupit....Ah?..... Is3a mator, is3a motor l'urgence a-t-yawit. Ani? ... aaa ? ...Anda? ....Djermouna..... Djermouna? ...Eh...tefer salamat Ah Kherrata yakhi ? ...Eh... akdefker numero ....brir athawir ar sbitar brir athawir asbitar brir ataset ...ih bien sur adasen ayamdakel....Aywah,  akhatar i-kull-m-a i-ru7 ad-tikker. Markik-k n-numiru n-Kherrata l-3ayachin, sfehmit ani. Arwa7, zid-en-nni. 034... 034... Eh, n-n3am eh. 18... 51... 21... C'est bon? Iyya d-t-asnem d-gher-da acu? Eh, Kherrata da-yi, l-sel3a d-za-yak, iqli-k b-Bgayet, nukkni b-Bgayet, l-3awi n-dak-in l-pumpiya n-Kherrata ad-alin. Sfehmasen ani ad-alin. Iyya xlas, sahit, sa7a, b-esslama.",2026-03-07T00:27:47.546244,medical_emergency
Appelle 49.wav,corrected,"A cherchour 3edimd ar  acherchour...-ehbes okdesalrara ikel aseyed a 3awed sle3qel  dachou ilan ?   -Acherchour Acherchour  la plage acherchour  - Acherchour, dachou igelan g cherchour ? - wellah yewen urgaz dayi sa3a itnoufous -   g la route nationale aa ? - khati g lebher  La plage ! - anda ? - la plage la plage - zdakel la plage ? yakhi machi daskar igesker wayi ?  - Khati khati khati  - D'accord ih  d'accord   ..Milieu cité Tobbal !",2026-03-07T12:24:19.266657,medical_emergency
Appelle 50.wav,corrected,"Allo salam a3likoum ... wa3likoum salam ...l7imaya lmadania ? ..... an3am ayigma oui ? ....athan dayi umdakliw idoukh dayi  boulimat....dachu thiwghen ?.... welleh ighli ighli  s la moto .... s la moto ? ....eh ...idoukh ner ighli ? ... aweh  idoukh ighli kan idoukh igouma adiker... anwa wamkan g  Boulimat ? .. dayi g boulimat kan atatret ar ljiha ni kan atafet dina ... Matchi taksarth Premier piste , deuxième piste ?...khati khati  premier piste kan tkechmet ar zdakhel  ... ah oui iswa chwiya ? ...nah ? .... iswa?.... Chou dwayi achou  iswa ? ... mayeswa l'alcool ner khati .... Awah awah  l'alcool igeswara ....aya D'accord 3ased l'ambulance ni imala....sa7a ",2026-03-07T12:37:55.257354,medical_emergency
Appelle 51.wav,corrected,"an3am ?....Allo? ...Allo oui....Oui, les pompiers?....an3am ?.... gla3nayek nes3a un malade... Anda?....... thessnet thajebant n  tremant ? imsawen .... Anda thajebant n tremant ? ... Eyy  b3id 7ednu as asnefham ....a ?....Ouali Ikhlef, Ikhlef, Ouali Ikhlef. Ikhlef .....dayi g Bgayet a ?.... Aokas, Aokas, Aokas, Aokas.... Khamdeker  l'numero n Aokas... achhel n Aokas chhel n Aokas?.... 034... dqiqa kan dqiqa gl3nayek menhou is3an a portable menhou is3an a portable menhou is3an a portable? 034  ..  84..84... 31 34.... 034 ..84... 84...31 34 ...31 34 ... Saha.... Merci  saha.",2026-03-07T12:47:30.606608,medical_emergency
Appelle 52.wav,corrected,"Alo oui salam 3likoum . -Salam 3aslama  les pompiers oui ? - les pompiers al'jariw  ?- An3am.- An3am maadalim ar Sidi Ali s3igh amodhin  vava athsober  ar svitar athan inter grave -Sidi Ali ? - sidi ali ih - A9bou a ? -sidi ali a9bou eh -bon fghend  les pompiers ar sid ali o3limrara ner   c'est le meme ner khati ?-izmer ttina parce que tsawled wultma toura  izmer lhal ttina.-lou3anas imala ar dina dousan  - athen aqil toused ar dagi - fkas numero  akdefker numero akdefker numero confirmé est ce que c'est le meme ner khati parce que tousad ar dayi o3limrara ner c'est le meme malade ner  khati - ih ttina parce que tsawled woultma, nanas aqlagh athan  3awdghed neki daren - eh  mala tedound imala  ar dina - d'accord al'jariw -saha-saha .",2026-03-07T13:03:37.698452,medical_emergency
Appelle 53.wav,corrected,"Dayeni Une vieille dame  d'évanouie  dayini g kham , au niveau primaire Boukhalfa. — Anda? — primaire Boukhalfa. — A seyed dayi d les pompiers n Bgayeth, ansi dtessawlet? — Amizour. — Ah Amizour, akdeker numéro n amizour ma3lich? — ih fkiyithid . — Marki: 034- kemel ayigma - 034 -ehi -08 -08-ih 08 77 14. — Sa7it. — Sa7it a seyed .",2026-03-07T13:11:13.276662,medical_emergency
Appelle 54.wav,corrected,"la Place Gueydon sur la grand poste c'est les pompiers ?  -eh -centre ville. - Sa7et ifri, Sa7et ifri, la Place Gueydon. - Sa7et ifri negh la Place Gueydon? sfehmaghed a seyed . - La Place Gueydon, ar dali  BoulaGlace. - dali boulaglace? - eh ezlem chwiya - amek ? -  nirakd   Irzu felas chwiya uqchich ayi  évanoui ner  - Ah d'accord, eh. - Sa7it. - Sa7a.",2026-03-07T13:19:55.900388,medical_emergency
Appelle 55.wav,corrected,"Allo? ..allo oui ... Salam 3likoum ... Salam ...gla3nayak agma ....toura id3edar atefret  abird tfer abrid n wuqvou fregh dayi g Sidi Aïch . atafet dina anda iges3a  Berra anda tela la sortie n l'autoroute ar maratefret  ar lijouwah akith ila yiwen  apoteau ch3el dhyes tmess mais machi akeni mlih ner mais bon c'est un début.... Ma3lish, athen tedound ar ghoures ...tedound ar ghoures a ? ...oui ...Sa7a... sa7it agma.",2026-03-07T14:57:43.766340,other
Appelle 56.wav,corrected,"azul fellak  a khouya, je suis médecin.-An3am ?- nirak médecin je suis médecin. - 3aslama a tbib oui - azul felak a khouya Je me suis déplacé chez un malade lou3aniyid felas oumbe3 mi ouffir  c'est une insuffisance cardiaque.-eh - La malade elle respire mal, c'est-à-dire ilaq attawi ar  l'hôpital obliger atdéplaci regh l'hopital  L'ambulance doit être oxygénée parce qu'elle désature, elle n'arrive pas à respirer. — Achhal la saturation d'oxygène a tbib? — Amek ? - la saturation d'oxygène anda itelheq thoura ? -La saturation d'oxygène elle va etre d'environ 82. — eh Donc l'adresse exacte? — L'adresse exacte akds3edir miss akdisefhem exact au moin anda awid une ambulance oxygénée, position demi-assis, akd préparir la lettre  et tout, awit  directement ar les urgences médicales dina g Khellil Amrane medical c'est bon — Ma3lich ma3lishe fkiyid l'adresse exact a tbib. — allo - oui oui - C'est à Taghzout  ar terminus — Taghzout Terminus Taghzout — donc À droite, ozrirara ner snet  la salle des fêtes mourad thazrart . — La salle des fêtes? —eh  la Promotion ni mourad tazrarth  - lmouhim zath la salle des fêtes n Taghzout yakhi ? - Mais wetkhdem ara terminus nni ar t7anut - eh -à droite à droite vers Bouhoual. — Vers wachou ? — Vers Bouhoual.-Bouhoual - wahed 300 mètres. Ma3lich mais ketchi tzemret aghd3aset dina ar terminus  n Taghzout - Akd3aser  ih akunid3aser anda tevgham - jiyid kan numero numero ynek  dwayi 0558... ? — D l'numéro inu ih. — donc 3asared dina ar  l'arret de bus n Taghzout terminus.- ar l'arret de bus Taghzout terminus akounid3aser din  -ih - d'accord -3asared dina a seyed d'accord- sa7a",2026-03-07T14:40:38.226638,medical_emergency
Appelle 57.wav,corrected,"Allo, salam wa3likoum, c'est la Protection Civile? - An3am. - s3ir  dayi un  malade grave chwiya. Ugzmirera machi haja izemren anawi s  s tonobil ner parce que  irez ukith. L3ebd  dameqran ouzrighara ma  ila attawimth. - Anda? - nukni dagi g Thinabdher. Thinabdher à la cité Makhlouf Khlifa ar la poste. - Thinabdher achou ttaba3em kunwi ach Chemini  nagh? - Sidi Aich Sidi Aich. - Sidi Aich? ak defker numéro n les pompiers n Sidi Aich sfehmithen exactement anda izedghet . - eh ghas fkiyid  numéro agi bash fkiyid numéro .. - 034... - 034... - eh oumba3ed ekith  86... - 034 86... - 07... -kiyid sin kan inegura achfur parce que itchabah ar wina   - 07 80, 07 80. - 07 80. Sa7it. -Sa7a. -Yer7em yerhem lwaldik.- Sa7it.",2026-03-07T17:01:54.072908,medical_emergency
Appelle 58.wav,corrected,"Allo. - A3am? - Les pompiers ? - An3am ih  - s'il vous plaît  zath  oukhaml theker la masse dayi  g le  bloc negh  dayi 48 logements. - wachou la commune? - iker dekhan - wachou la commune? - Seddou9 seddou9 Centre? - Seddou9 Centre. -ih , sufel Sonelgaz swaswa. - A Sonelgaz? - ih  sufel sonelgaz, sufel  n sonelgaz 48 logements. - dayi laboudh les pompiers n Bgayeth  a madame toura asendla3ir i  les pompiers n Seddou9. -wich9a la3iyasen gla3nyak  ,teker tmest dayi  dekhan daberkan g taksarth  les blocs akayi ner . - A ldi tiqan ldi tiqan bach adifar dekhan ni -athen ldir tiqan ni neki aqlin zdakhel oukham  - eh ldi tiqan ni ldithen ej  adikchem oubehri - khati ldin ldin s'il vous plait    inas adrouhen yakh -ih d'accord  - ines adghesben yakh oufirara acouth le probléme - Sa7a.",2026-03-07T17:19:52.781293,fire_building
Appelle 59.wav,corrected,"Allo, salam wa3likoum .... Salam.... Les pompiers ? ...An3am ih ..., protection aki3eyech rebi  lou3aniyid toura g kham teghli  oultma ou3limrara achou itran  dayi g ighzer ouzarif  .... Ighzer Ouzarif akdeker  numéro n oued ghir  la3iyasen   fkasen l'adresse marki numéro... tqiqa kan tqiqa aa  rouh.... 030 ...030..16..16... 92 92....82 ?...92 ... 92 ..92. .. 92... 92. Sa7it ... sa7a .",2026-03-07T17:31:17.639915,medical_emergency
Appelle 60.wav,corrected,"gla3nayak athen tertqen waman dayi gel batiment  la résidence Belkour - Anda ? g le9sser ? Ansi tsawalet a madame? -Belkour-anda? allo ? allo ? a madame fred ar bera oumdesalrara  , allo ?  oulach reseau  Allo -Allo - An3am  a madame an3am - nirakd athen dayi g la résidence Belkour  g Quatre Chemins! athen dakhel les batiments yterte9en  waman  C'est une catastrophe!- g lbloc aa ?  - g l'bloc ih  athen nugad  toura trisiti- ih  Anda exact a madame g Quatre Chemins dayi g  Bgayeth aa? -G Bgayeth g bgayeth ih    la résidence Belkour! -Belkour wahid  souq l'mal ?- Wallah anda khedmen les combat ikraren - Ih... -ih dayi wallah c'est une catastrophe, sousem kan - Toura anla3i  i les DMIA a madame - Voilà Nugadh toura  trisité daya kan inougadh - eh Anla3i i les DMIA aman anla3i i les DMIA-  D'accord, d'accord, merci, akouni3in rebi -  Sa7it  a madame.",2026-03-07T17:59:15.175618,other
Appelle 61.wav,corrected," terminus.- Bloc ner l'appartement thayi ? ... khati attan gevrid attan gevrid  pratiquement attan gevrid, mais attan  tel7e9 4ème étage welleh lukan atefret adbin g bgayeth iwkssar attvin....eh Marki  034 ...034...10..10...30 40 ...30 40 ..  ner 32 40  t9i9a wish9a akd confirmir.... 32 40... eh  t9i9a a9lin talayer....d'accord a seyed welleh  Aqlin g 4ème étage tl7aqiyi  tla7qiyi ar wina ...g kham oulach aman  ...amek?.... nirak g kham aheth oulach  aman ... iih ..30 40 sawlasen... d'accord ..  anida exact ? ....c'est une urgence ... a9lagh ahid l'chateau d'eau exact terminus ...terminus d'accord ih ...tbin g gouraya athen telhe9 4ème étage ...D'accord...ok  sa7a.",2026-03-07T18:11:43.149580,fire_building
Appelle 62.wav,corrected,"Oui  seddouq ? - l'ambulance ner - anda trouh l'ambulance nwen ?  - L'école primaire cherdud Mouloud. - achou khedmem ?  Malade? - aaah un blessé, ighli g lvisi - Iblessé?- Ah - eh, ismis? - Bekkouche. - Bekkouche?. -B -eh  ruh, Bekkouche. - B-I... Bekkouche. -  eh Ruh, oumba3 ? - Ahmed. - Ahmad. chhel gel 3emris- 10 ans -achou thiwghen ? - is3a Enflement l'œil droit. - Enflement? -eh. -chhel sa3a itle7qem ?  - 42. - chhel sa3a tfoukem ?- 07... - tkechmem 15:12.-12  -Sa7a.- Sa7it.",2026-03-07T20:41:35.156548,medical_emergency
Appelle 63.wav,corrected,"- Anda? - Izghaghen izghaghen  leflaye, Izghal. - a seyed dayi  les pompiers n Bgayeth  Anda tezga Izghaghen ayi? - Izghad Sidi Aïch  Sidi Aïch leflaye. - Sidi Aïch leflaye? - An3am ih - g l'arrêt? - An3am ?  - L'arrêt? L'arrêt de bus? - khati g thadarth g thadarth okiya   thadarth n Izghad. - Ma3liche akdeker numéro  n Sidi Aïch asentsiwlet aa? - Bien sûr, eh. -034...",2026-03-07T21:10:02.039304,unknown
Appelle 64.wav,corrected,"Allo sba7 l'khir - sba7 l'khir. -Les pompier? -Les pompier n Bgayeth oui. -wellah Parce que nlou3ar oulach  bghigh au moin ay torientit nes3a un malade yeghli dag g  l'village Bouhathel  Toudja. -Eh. -Il faut le transporter- amek yeghli ? fhimghara amek ighli - yeghli yeghli g kham -yeghli g kham  - oumba3 il  peut pas bouger  ikel . -Yeghli talement ihlek negh yeghli iblessé ? achou tebrit atinit ? - Yeghli, yeghli, yeblessé  ih - D'accord. Toudja, akken? -Toudja, village Bouhathel.-Bouhathel akdeker  rouh kan marki akdeker  numéro - An3am ? - akdeker numéro n les  pompier le9 ..wayetnin n  Oued Ghir... Bouhatel -Oued Ghir eh- eh ner le9ser  Akdefker  numéro n le9ser - eh .- eh rouh marki  marki  numéro nsen   034 -034 -82 -82 -35-35- 65-65. -sa7it - 034 82 35 65 - a3tik sa7a agma.-Bon courage, sa7a.",2026-03-08T14:12:03.012372,medical_emergency
Appelle 65.wav,corrected,"Allo, salam a3likoum.- Wa 3likoum salam wa rahmatu allah. -Khouya, standard ta3 la protection civile ? -La protection civile, an3am. -A ma3lich atla3im i  les pompiers n oued amizour, tech3el akamyonet tech3el  zdakhel yeweth n tomobil dayini  g lotissement lotissement n Bouseb3a. -Asber a mon frère,akdefker  numéro nsen  la3iyasen direct.- awid agma - Roh marki 034 -t9i9a 034  -08-08- 77 -77-14 aa 77 mayela oulach 77 ila 14   ver la fin . -d'accord -  ok changer anegaru ni  Sa7a.-d'accord - sa7a",2026-03-08T14:25:11.034995,fire_vehicle
Appelle 66.wav,corrected,"Allo salam wa3likoum .- Salam -Les pompiers ?- Ana3m.- gla3nayak  ila yiwen  ucamion i3ves yiwen urgaz dayi g ireyahen, wa7id Ma3zouzi, ikhedmen  les pneus. - ilou3ad ilou3ad monsieur Ma3zouzi, dayen, c'est bon. -D'accord ezlem chwiya balek atl79em felas - d'accord  agma. -Sa7it a khouya, -sa7a.",2026-03-08T14:34:26.306852,medical_emergency
Appelle 67.wav,corrected,"Allo... oui l7imaya lmadania fi listima3 -Allo... -Allo  oui l'7imaya. - ah Dispositif Ighil ouazzoug, foker bach akdchey3er  bach adiwelir. - Dispositif Ighil ouazzoug 3endek matestena  - Ha? - niraked 3endek matestena.-amek ? - 3andek matestena ghir raju chwiya - ah oui - wallah derajite  l'ambulance welleh  mahabisen disbe7. -ayhouh- Ach7al telam? - amek? yiwen wa7di. - Wa7dek? wachou dispositif? - am congfou ner dachouth -congfou  Wallah ma f'hemtk... - atchey3er  a pied a? - Ah.- achey3er a pied.a?.. -weleh mafehmrak ?-nirak madchey3er a pied  - aditchey3et a pied nirak takhi 7ed ikiwtha oula  - Aweh non  aweh tfer gachou ifradjin .. - tfet iteftet ?  te3li ite9li -aweh t3elmet sachou nek tita9li . - Ah l3alit  ltkhemet telecoms berk- aweh toura minazer  -ghir raju chwiya imala-akhlase machi mouchkil -  Aya OK, sa7a.",2026-03-08T14:48:50.345253,other
Appelle 200.wav,corrected,"la gendarmerie n oued ghir? ... juste wahi ttsawent ni iiih...Ah  d'accord... attan dina theghli une3lim ara dachu ttiwghen thewid dwa messkint... Aya d'accord, d'accord....Sa7it.",2026-03-08T17:22:18.232625,medical_emergency
Appelle 201.wav,corrected,Allo ?... Allo les pompiers ?.... Ouais....gla3nayak Ased aa ased aa  ar wayetnin ar sid ali leb7er  ar 140 logement aa thehlek lahlak wul crise.... Sidi Ali ali lb7ar ?.....non   140 logements allo?.... Ouais 148 ? ...140 ? 140 logements ? ...140 logements...Dachu s3id ii ? Dachu lbloc ?Dachu lbloc ?.... anwa lbloc wayi ? Anwa bloc ? 3elas  140 logements lan wa7ed 3 les blocs kan ...ih dachut?...adefghegh dina ghuvrid...adefghed savrid? ? Eh dachu thyughen lmalade agi ink? Dachut ithyughen... alehlak wul.... iiih Dachu i thyughen? Dachu igess3a ? ....athetfith La crise ...La crise ? Iss3att avant ngh khati la crise l'epileptique ...iiih arwa7 tura assid umb3ad se9ssi ayhooh ...akidse9ssigh iwakn aydinid ytt3egidara aydssefhmed dachu gellan izmer akindiregigh dachu thkhedmed wadezregh nki dachu kincheg3gh thfehmediyid?...iih thetfith la crise wul mlih...ih voilà thwalad thella la crise wul thella ruuh...athan tfeghth cursa...aruh 3ased sivera 3ased sivera,2026-03-10T21:41:43.866276,medical_emergency
