file_name,audio_path,transcription,role,scenario_id,turn_idx,incident_type,location,speaker
Amine\accident_pedestrian_s007\Amine_accident_pedestrian_s007_t03_caller.webm,audios\Amine\accident_pedestrian_s007\Amine_accident_pedestrian_s007_t03_caller.webm,anda exact? wach la commune?,caller,SYN_accident_pedestrian_002__00014,03,accident_pedestrian,"Beni Ksila, zdat la plage, en face les pompiers 9dim",Amine_
Amine\accident_pedestrian_s007\Amine_accident_pedestrian_s007_t04_operator.webm,audios\Amine\accident_pedestrian_s007\Amine_accident_pedestrian_s007_t04_operator.webm,"beni ksila, zdat la plage, en face les pompiers 9dim.",operator,SYN_accident_pedestrian_002__00014,04,accident_pedestrian,"Beni Ksila, zdat la plage, en face les pompiers 9dim",Amine_
Amine\accident_pedestrian_s008\Amine_accident_pedestrian_s008_t01_caller.webm,audios\Amine\accident_pedestrian_s008\Amine_accident_pedestrian_s008_t01_caller.webm,l'7imaya l'madaniya f l'istima3.,caller,SYN_accident_pedestrian_002__00015,01,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Amine_
Amine\accident_pedestrian_s008\Amine_accident_pedestrian_s008_t02_operator.webm,audios\Amine\accident_pedestrian_s008\Amine_accident_pedestrian_s008_t02_operator.webm,salam alaykoum. kayen accident f amizour. moto darbet mra.,operator,SYN_accident_pedestrian_002__00015,02,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Amine_
Amine\accident_pedestrian_s008\Amine_accident_pedestrian_s008_t03_caller.webm,audios\Amine\accident_pedestrian_s008\Amine_accident_pedestrian_s008_t03_caller.webm,anda exact? anwa l'bloc?,caller,SYN_accident_pedestrian_002__00015,03,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Amine_
Amine\accident_pedestrian_s008\Amine_accident_pedestrian_s008_t04_operator.webm,audios\Amine\accident_pedestrian_s008\Amine_accident_pedestrian_s008_t04_operator.webm,"f la cité 500 logements, bloc b, zdat l'primaire.",operator,SYN_accident_pedestrian_002__00015,04,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Amine_
Amine\accident_pedestrian_s008\Amine_accident_pedestrian_s008_t05_caller.webm,audios\Amine\accident_pedestrian_s008\Amine_accident_pedestrian_s008_t05_caller.webm,est-ce qu'il est conscient?,caller,SYN_accident_pedestrian_002__00015,05,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Amine_
Amine\accident_pedestrian_s009\Amine_accident_pedestrian_s009_t01_caller.webm,audios\Amine\accident_pedestrian_s009\Amine_accident_pedestrian_s009_t01_caller.webm,m3akoum l'7imaya l'madaniya.,caller,SYN_accident_pedestrian_002__00016,01,accident_pedestrian,"Amalou, RN12, zdat l'arret de bus",Amine_
Amine\accident_pedestrian_s009\Amine_accident_pedestrian_s009_t02_operator.webm,audios\Amine\accident_pedestrian_s009\Amine_accident_pedestrian_s009_t02_operator.webm,"allo khouya, wa7ed piéton fiyatouh f rn12.",operator,SYN_accident_pedestrian_002__00016,02,accident_pedestrian,"Amalou, RN12, zdat l'arret de bus",Amine_
Amine\accident_pedestrian_s009\Amine_accident_pedestrian_s009_t03_caller.webm,audios\Amine\accident_pedestrian_s009\Amine_accident_pedestrian_s009_t03_caller.webm,anda exact? wach la commune?,caller,SYN_accident_pedestrian_002__00016,03,accident_pedestrian,"Amalou, RN12, zdat l'arret de bus",Amine_
Amine\accident_pedestrian_s009\Amine_accident_pedestrian_s009_t04_operator.webm,audios\Amine\accident_pedestrian_s009\Amine_accident_pedestrian_s009_t04_operator.webm,"commune d'amalou, zdat l'arret de bus.",operator,SYN_accident_pedestrian_002__00016,04,accident_pedestrian,"Amalou, RN12, zdat l'arret de bus",Amine_
Amine\accident_pedestrian_s009\Amine_accident_pedestrian_s009_t05_caller.webm,audios\Amine\accident_pedestrian_s009\Amine_accident_pedestrian_s009_t05_caller.webm,dachu yellan? ch7al n l'blessés?,caller,SYN_accident_pedestrian_002__00016,05,accident_pedestrian,"Amalou, RN12, zdat l'arret de bus",Amine_
Amine\accident_vehicular_s010\Amine_accident_vehicular_s010_t01_caller.webm,audios\Amine\accident_vehicular_s010\Amine_accident_vehicular_s010_t01_caller.webm,"salam, yella accident n la moto dagi deg chemini.",caller,SYN_accident_vehicular_002__00010,01,accident_vehicular,Chemini,Amine_
Amine\accident_vehicular_s010\Amine_accident_vehicular_s010_t03_caller.webm,audios\Amine\accident_vehicular_s010\Amine_accident_vehicular_s010_t03_caller.webm,034 86 07 80. saha khouya.,caller,SYN_accident_vehicular_002__00010,03,accident_vehicular,Chemini,Amine_
Amine\accident_vehicular_s010\Amine_accident_vehicular_s010_t04_operator.webm,audios\Amine\accident_vehicular_s010\Amine_accident_vehicular_s010_t04_operator.webm,ya3tik sa7a.,operator,SYN_accident_vehicular_002__00010,04,accident_vehicular,Chemini,Amine_
Amine\accident_vehicular_s010\Amine_accident_vehicular_s010_t05_caller.webm,audios\Amine\accident_vehicular_s010\Amine_accident_vehicular_s010_t05_caller.webm,"ul zrigh ula, ma nwalach.",caller,SYN_accident_vehicular_001__00001,05,accident_vehicular,"Lycée, Akbou",Amine_
Amine\accident_vehicular_s010\Amine_accident_vehicular_s010_t06_operator.webm,audios\Amine\accident_vehicular_s010\Amine_accident_vehicular_s010_t06_operator.webm,"d'accord, a9lagh ntteddu-d.",operator,SYN_accident_vehicular_001__00001,06,accident_vehicular,"Lycée, Akbou",Amine_
Amine\accident_vehicular_s011\Amine_accident_vehicular_s011_t01_caller.webm,audios\Amine\accident_vehicular_s011\Amine_accident_vehicular_s011_t01_caller.webm,"allo, kayen carambolage deg rn9 zdat aït-smail.",caller,SYN_accident_vehicular_002__00011,01,accident_vehicular,RN9 zdat Aït-Smail,Amine_
Amine\accident_vehicular_s011\Amine_accident_vehicular_s011_t02_operator.webm,audios\Amine\accident_vehicular_s011\Amine_accident_vehicular_s011_t02_operator.webm,"l'7imaya n bgayet f l'istima3, at-defkegh numéro n kherrata, marki: 034 18 51 21.",operator,SYN_accident_vehicular_002__00011,02,accident_vehicular,RN9 zdat Aït-Smail,Amine_
Amine\accident_vehicular_s011\Amine_accident_vehicular_s011_t03_caller.webm,audios\Amine\accident_vehicular_s011\Amine_accident_vehicular_s011_t03_caller.webm,"034 18 51 21. dakur, chukran.",caller,SYN_accident_vehicular_002__00011,03,accident_vehicular,RN9 zdat Aït-Smail,Amine_
Amine\accident_vehicular_s011\Amine_accident_vehicular_s011_t04_operator.webm,audios\Amine\accident_vehicular_s011\Amine_accident_vehicular_s011_t04_operator.webm,ch7al n l'blessés?,operator,SYN_accident_vehicular_001__00001,04,accident_vehicular,"Lycée, Akbou",Amine_
Amine\accident_vehicular_s012\Amine_accident_vehicular_s012_t01_caller.webm,audios\Amine\accident_vehicular_s012\Amine_accident_vehicular_s012_t01_caller.webm,"azul, yella derapage n lbus dagi deg aokas.",caller,SYN_accident_vehicular_002__00012,01,accident_vehicular,Aokas,Amine_
Amine\accident_vehicular_s012\Amine_accident_vehicular_s012_t02_operator.webm,audios\Amine\accident_vehicular_s012\Amine_accident_vehicular_s012_t02_operator.webm,"dayi d centre n bgayet, at-defkegh numéro n souk el tenine. marki ghorek: 034 09 36 13.",operator,SYN_accident_vehicular_002__00012,02,accident_vehicular,Aokas,Amine_
Amine\accident_vehicular_s012\Amine_accident_vehicular_s012_t03_caller.webm,audios\Amine\accident_vehicular_s012\Amine_accident_vehicular_s012_t03_caller.webm,"034 09 36 13. d'accord, sa7a.",caller,SYN_accident_vehicular_002__00012,03,accident_vehicular,Aokas,Amine_
Amine\medical_emergency_s001\Amine_medical_emergency_s001_t01_operator.webm,audios\Amine\medical_emergency_s001\Amine_medical_emergency_s001_t01_operator.webm,l'7imaya l'madaniya f l'istima3.,operator,SYN_medical_emergency_001__00157,01,medical_emergency,"Akfadou, zdat l'APC",Amine_
Amine\structural_collapse_s001\Amine_structural_collapse_s001_t01_caller.webm,audios\Amine\structural_collapse_s001\Amine_structural_collapse_s001_t01_caller.webm,"allo azlem, ighlid woukham fellanegh f lbatima!",caller,SYN_structural_collapse_001__00048,01,structural_collapse,Sidi Aïch,Amine_
Amine\structural_collapse_s001\Amine_structural_collapse_s001_t02_operator.webm,audios\Amine\structural_collapse_s001\Amine_structural_collapse_s001_t02_operator.webm,7imaya l-madaniya n bgayet. anda exact a sidi?,operator,SYN_structural_collapse_001__00048,02,structural_collapse,Sidi Aïch,Amine_
Amine\structural_collapse_s001\Amine_structural_collapse_s001_t03_caller.webm,audios\Amine\structural_collapse_s001\Amine_structural_collapse_s001_t03_caller.webm,"dagi f sidi aïch, la dalle teghli zedaw l7ith! koulchi yeghli, yella yiwen meskin iblessi ghaf uqerruy is!",caller,SYN_structural_collapse_001__00048,03,structural_collapse,Sidi Aïch,Amine_
Amine\structural_collapse_s001\Amine_structural_collapse_s001_t04_operator.webm,audios\Amine\structural_collapse_s001\Amine_structural_collapse_s001_t04_operator.webm,"khati a sidi, dayi n bgayet la centrale. at-defkegh numéro n l'pompiers n sidi aïch, marki ghorek: 034 86 07 80.",operator,SYN_structural_collapse_001__00048,04,structural_collapse,Sidi Aïch,Amine_
Amine_864b1a8f\RAG_BAL_fire_forest__00009\Amine_864b1a8f_RAG_BAL_fire_forest__00009_t01_caller.webm,audios\Amine_864b1a8f\RAG_BAL_fire_forest__00009\Amine_864b1a8f_RAG_BAL_fire_forest__00009_t01_caller.webm,"Arwa7u arwa7u! Feu de forêt deg iger n Sidi Aich! Ahhhh, ddaxan yettali-d!",caller,RAG_BAL_fire_forest__00009,01,fire_forest,Sidi Aich,Amine_864b1a8f
Amine_864b1a8f\RAG_BAL_fire_forest__00009\Amine_864b1a8f_RAG_BAL_fire_forest__00009_t02_operator.webm,audios\Amine_864b1a8f\RAG_BAL_fire_forest__00009\Amine_864b1a8f_RAG_BAL_fire_forest__00009_t02_operator.webm,"Oui monsieur, iger n Sidi Aich, wesh kayan?",operator,RAG_BAL_fire_forest__00009,02,fire_forest,Sidi Aich,Amine_864b1a8f
Amine_864b1a8f\RAG_BAL_fire_forest__00009\Amine_864b1a8f_RAG_BAL_fire_forest__00009_t03_caller.webm,audios\Amine_864b1a8f\RAG_BAL_fire_forest__00009\Amine_864b1a8f_RAG_BAL_fire_forest__00009_t03_caller.webm,"Tmes! Tmes deg lgaba! Mon frère yella f terrain, ul yezmir ula di yeffegh!",caller,RAG_BAL_fire_forest__00009,03,fire_forest,Sidi Aich,Amine_864b1a8f
Amine_864b1a8f\RAG_BAL_fire_forest__00009\Amine_864b1a8f_RAG_BAL_fire_forest__00009_t04_operator.webm,audios\Amine_864b1a8f\RAG_BAL_fire_forest__00009\Amine_864b1a8f_RAG_BAL_fire_forest__00009_t04_operator.webm,Mon frère-ik ye7sel daxel?,operator,RAG_BAL_fire_forest__00009,04,fire_forest,Sidi Aich,Amine_864b1a8f
Amine_88103242\hazmat_s001\Amine_88103242_hazmat_s001_t01_operator.webm,audios\Amine_88103242\hazmat_s001\Amine_88103242_hazmat_s001_t01_operator.webm,l'7imaya l'madaniya f l'istima3.,operator,SYN_hazmat_001__00067,01,hazmat,Sidi Aïch,Amine_88103242_
Amine_88103242\hazmat_s001\Amine_88103242_hazmat_s001_t02_caller.webm,audios\Amine_88103242\hazmat_s001\Amine_88103242_hazmat_s001_t02_caller.webm,"salam khouya, rani f sidi aïch, 3endna fuite nel gaz kbira f l'batiment.",caller,SYN_hazmat_001__00067,02,hazmat,Sidi Aïch,Amine_88103242_
Amine_88103242\hazmat_s001\Amine_88103242_hazmat_s001_t03_operator.webm,audios\Amine_88103242\hazmat_s001\Amine_88103242_hazmat_s001_t03_operator.webm,"aqlagh n bgayet, at-defkegh numéro n sidi aïch, marki ghorek: 034 86 07 80.",operator,SYN_hazmat_001__00067,03,hazmat,Sidi Aïch,Amine_88103242_
Amine_88103242\hazmat_s001\Amine_88103242_hazmat_s001_t05_operator.webm,audios\Amine_88103242\hazmat_s001\Amine_88103242_hazmat_s001_t05_operator.webm,sa7it.,operator,SYN_hazmat_001__00067,05,hazmat,Sidi Aïch,Amine_88103242_
Amine_88103242\hazmat_s002\Amine_88103242_hazmat_s002_t01_operator.webm,audios\Amine_88103242\hazmat_s002\Amine_88103242_hazmat_s002_t01_operator.webm,l'7imaya l'madaniya f l'istima3.,operator,SYN_hazmat_001__00068,01,hazmat,Oued Ghir,Amine_88103242_
Amine_88103242\hazmat_s002\Amine_88103242_hazmat_s002_t02_caller.webm,audios\Amine_88103242\hazmat_s002\Amine_88103242_hazmat_s002_t02_caller.webm,"allo, kayen riha ta3 gaz hnaya f oued ghir.",caller,SYN_hazmat_001__00068,02,hazmat,Oued Ghir,Amine_88103242_
Amine_88103242\hazmat_s002\Amine_88103242_hazmat_s002_t03_operator.webm,audios\Amine_88103242\hazmat_s002\Amine_88103242_hazmat_s002_t03_operator.webm,"aqlagh n bgayet, at-defkegh numéro n oued ghir, marki ghorek: 030 16 92 92.",operator,SYN_hazmat_001__00068,03,hazmat,Oued Ghir,Amine_88103242_
Amine_88103242\hazmat_s002\Amine_88103242_hazmat_s002_t04_caller.webm,audios\Amine_88103242\hazmat_s002\Amine_88103242_hazmat_s002_t04_caller.webm,"030 16 92 92, saha.",caller,SYN_hazmat_001__00068,04,hazmat,Oued Ghir,Amine_88103242_
Amine_88103242\hazmat_s002\Amine_88103242_hazmat_s002_t05_operator.webm,audios\Amine_88103242\hazmat_s002\Amine_88103242_hazmat_s002_t05_operator.webm,sa7it.,operator,SYN_hazmat_001__00068,05,hazmat,Oued Ghir,Amine_88103242_
Amine_88103242\hazmat_s003\Amine_88103242_hazmat_s003_t01_operator.webm,audios\Amine_88103242\hazmat_s003\Amine_88103242_hazmat_s003_t01_operator.webm,m3akoum l'7imaya l'madaniya.,operator,SYN_hazmat_001__00069,01,hazmat,El Kseur,Amine_88103242_
Amine_88103242\hazmat_s003\Amine_88103242_hazmat_s003_t02_caller.webm,audios\Amine_88103242\hazmat_s003\Amine_88103242_hazmat_s003_t02_caller.webm,"salam, terte9et bouteille de gaz f el kseur, l'bloc c.",caller,SYN_hazmat_001__00069,02,hazmat,El Kseur,Amine_88103242_
Amine_88103242\hazmat_s003\Amine_88103242_hazmat_s003_t03_operator.webm,audios\Amine_88103242\hazmat_s003\Amine_88103242_hazmat_s003_t03_operator.webm,"aqlagh n bgayet, at-defkegh numéro n el kseur, marki ghorek: 034 82 35 65.",operator,SYN_hazmat_001__00069,03,hazmat,El Kseur,Amine_88103242_
Amine_88103242\hazmat_s003\Amine_88103242_hazmat_s003_t04_caller.webm,audios\Amine_88103242\hazmat_s003\Amine_88103242_hazmat_s003_t04_caller.webm,"034 82 35 65, ya3tik sa7a.",caller,SYN_hazmat_001__00069,04,hazmat,El Kseur,Amine_88103242_
Amine_88103242\hazmat_s003\Amine_88103242_hazmat_s003_t05_operator.webm,audios\Amine_88103242\hazmat_s003\Amine_88103242_hazmat_s003_t05_operator.webm,d'accord a sidi.,operator,SYN_hazmat_001__00069,05,hazmat,El Kseur,Amine_88103242_
Amine_88103242\hazmat_s004\Amine_88103242_hazmat_s004_t01_operator.webm,audios\Amine_88103242\hazmat_s004\Amine_88103242_hazmat_s004_t01_operator.webm,l'7imaya l'madaniya f l'istima3.,operator,SYN_hazmat_001__00070,01,hazmat,Souk El Tenine,Amine_88103242_
Amine_88103242\hazmat_s004\Amine_88103242_hazmat_s004_t02_caller.webm,audios\Amine_88103242\hazmat_s004\Amine_88103242_hazmat_s004_t02_caller.webm,"khouya, rani nchem riha 9awya ta3 lgaz f souk el tenine.",caller,SYN_hazmat_001__00070,02,hazmat,Souk El Tenine,Amine_88103242_
Amine_88103242\hazmat_s004\Amine_88103242_hazmat_s004_t03_operator.webm,audios\Amine_88103242\hazmat_s004\Amine_88103242_hazmat_s004_t03_operator.webm,"aqlagh n bgayet, at-defkegh numéro n souk el tenine, marki ghorek: 034 09 36 13.",operator,SYN_hazmat_001__00070,03,hazmat,Souk El Tenine,Amine_88103242_
Amine_88103242\hazmat_s004\Amine_88103242_hazmat_s004_t04_caller.webm,audios\Amine_88103242\hazmat_s004\Amine_88103242_hazmat_s004_t04_caller.webm,"034 09 36 13, dakour.",caller,SYN_hazmat_001__00070,04,hazmat,Souk El Tenine,Amine_88103242_
Amine_88103242\hazmat_s004\Amine_88103242_hazmat_s004_t05_operator.webm,audios\Amine_88103242\hazmat_s004\Amine_88103242_hazmat_s004_t05_operator.webm,sa7it.,operator,SYN_hazmat_001__00070,05,hazmat,Souk El Tenine,Amine_88103242_
Amine_88103242\hazmat_s005\Amine_88103242_hazmat_s005_t01_operator.webm,audios\Amine_88103242\hazmat_s005\Amine_88103242_hazmat_s005_t01_operator.webm,m3akoum l'7imaya l'madaniya.,operator,SYN_hazmat_001__00071,01,hazmat,Kherrata,Amine_88103242_
Amine_88103242\hazmat_s005\Amine_88103242_hazmat_s005_t02_caller.webm,audios\Amine_88103242\hazmat_s005\Amine_88103242_hazmat_s005_t02_caller.webm,"allo, kayen fuite de gaz kbira f kherrata, f la pompe.",caller,SYN_hazmat_001__00071,02,hazmat,Kherrata,Amine_88103242_
Amine_88103242\hazmat_s005\Amine_88103242_hazmat_s005_t03_operator.webm,audios\Amine_88103242\hazmat_s005\Amine_88103242_hazmat_s005_t03_operator.webm,"aqlagh n bgayet, at-defkegh numéro n kherrata, marki ghorek: 034 18 51 21.",operator,SYN_hazmat_001__00071,03,hazmat,Kherrata,Amine_88103242_
Amine_88103242\hazmat_s005\Amine_88103242_hazmat_s005_t04_caller.webm,audios\Amine_88103242\hazmat_s005\Amine_88103242_hazmat_s005_t04_caller.webm,"034 18 51 21, barak allahu fik.",caller,SYN_hazmat_001__00071,04,hazmat,Kherrata,Amine_88103242_
Amine_88103242\hazmat_s005\Amine_88103242_hazmat_s005_t05_operator.webm,audios\Amine_88103242\hazmat_s005\Amine_88103242_hazmat_s005_t05_operator.webm,sa7a.,operator,SYN_hazmat_001__00071,05,hazmat,Kherrata,Amine_88103242_
Amine_88103242\hazmat_s006\Amine_88103242_hazmat_s006_t01_operator.webm,audios\Amine_88103242\hazmat_s006\Amine_88103242_hazmat_s006_t01_operator.webm,l'7imaya l'madaniya f l'istima3.,operator,SYN_hazmat_001__00072,01,hazmat,Sidi Aïch,Amine_88103242_
Amine_88103242\hazmat_s006\Amine_88103242_hazmat_s006_t02_caller.webm,audios\Amine_88103242\hazmat_s006\Amine_88103242_hazmat_s006_t02_caller.webm,"salam, bghit nsignale fuite ta3 produit chimique f l'usine ta3 sidi aïch.",caller,SYN_hazmat_001__00072,02,hazmat,Sidi Aïch,Amine_88103242_
Amine_88103242\hazmat_s006\Amine_88103242_hazmat_s006_t03_operator.webm,audios\Amine_88103242\hazmat_s006\Amine_88103242_hazmat_s006_t03_operator.webm,"aqlagh n bgayet, at-defkegh numéro n sidi aïch, marki ghorek: 034 86 07 80.",operator,SYN_hazmat_001__00072,03,hazmat,Sidi Aïch,Amine_88103242_
Amine_88103242\hazmat_s006\Amine_88103242_hazmat_s006_t04_caller.webm,audios\Amine_88103242\hazmat_s006\Amine_88103242_hazmat_s006_t04_caller.webm,"034 86 07 80, saha.",caller,SYN_hazmat_001__00072,04,hazmat,Sidi Aïch,Amine_88103242_
Amine_88103242\hazmat_s006\Amine_88103242_hazmat_s006_t05_operator.webm,audios\Amine_88103242\hazmat_s006\Amine_88103242_hazmat_s006_t05_operator.webm,d'accord a sidi.,operator,SYN_hazmat_001__00072,05,hazmat,Sidi Aïch,Amine_88103242_
Amine_88103242\hazmat_s007\Amine_88103242_hazmat_s007_t01_operator.webm,audios\Amine_88103242\hazmat_s007\Amine_88103242_hazmat_s007_t01_operator.webm,m3akoum l'7imaya l'madaniya.,operator,SYN_hazmat_001__00073,01,hazmat,Oued Ghir,Amine_88103242_
Amine_88103242\hazmat_s007\Amine_88103242_hazmat_s007_t02_caller.webm,audios\Amine_88103242\hazmat_s007\Amine_88103242_hazmat_s007_t02_caller.webm,"allo khouya, kesserou l'tuyau ta3 lgaz f oued ghir, kayen fuite.",caller,SYN_hazmat_001__00073,02,hazmat,Oued Ghir,Amine_88103242_
Amine_88103242\hazmat_s007\Amine_88103242_hazmat_s007_t03_operator.webm,audios\Amine_88103242\hazmat_s007\Amine_88103242_hazmat_s007_t03_operator.webm,"aqlagh n bgayet, at-defkegh numéro n oued ghir, marki ghorek: 030 16 92 92.",operator,SYN_hazmat_001__00073,03,hazmat,Oued Ghir,Amine_88103242_
Amine_88103242\hazmat_s007\Amine_88103242_hazmat_s007_t04_caller.webm,audios\Amine_88103242\hazmat_s007\Amine_88103242_hazmat_s007_t04_caller.webm,"030 16 92 92, sahit khouya.",caller,SYN_hazmat_001__00073,04,hazmat,Oued Ghir,Amine_88103242_
Amine_88103242\hazmat_s007\Amine_88103242_hazmat_s007_t05_operator.webm,audios\Amine_88103242\hazmat_s007\Amine_88103242_hazmat_s007_t05_operator.webm,sa7it.,operator,SYN_hazmat_001__00067,05,hazmat,Sidi Aïch,Amine_88103242_
Amine_88103242\hazmat_s008\Amine_88103242_hazmat_s008_t01_operator.webm,audios\Amine_88103242\hazmat_s008\Amine_88103242_hazmat_s008_t01_operator.webm,l'7imaya l'madaniya f l'istima3.,operator,SYN_hazmat_001__00074,01,hazmat,El Kseur,Amine_88103242_
